| ru_number  |ra_number  |rura_tot_pcts|rura_voters|st_postal|
|  0|  0|   187088|  187338291|US   |
|  1|  0|  143| 283850|DC   |
|  1|  0|  260| 389190|VT   |
|  1|  0|  301| 845283|NH   |
|  1|  0|  338| 536266|HI   |
|  1|  0|  339| 468987|DE   |
|  1|  0|  438| 389760|AK   |
|  1|  0|  490| 242948|WY   |
|  1|  0|  528| 391030|ND   |
|  1|  0|  541| 523546|RI   |
|  1|  0|  613| 926348|ME   |
|  1|  0|  759|1973446|CT   |
|  1|  0|  799| 485268|SD   |
|  1|  0|  863| 563042|MT   |
|  1|  0|  954| 598376|ID   |
|  1|  0| 1000|2083721|OR   |
|  1|  0| 1498| 945380|NM   |
|  1|  0| 1708| 971568|NE   |
|  1|  0| 1829|2980246|MD   |
|  1|  0| 1873|1882267|IA   |
|  1|  0| 1887| 944842|WV   |
|  1|  0| 1887|1440181|MS   |
|  1|  0| 2015|1036983|NV   |
|  1|  0| 2168|3631700|MA   |
|  1|  0| 2231|1829697|OK   |
|  1|  0| 2239|2515731|AZ   |
|  1|  0| 2245|1159800|UT   |
|  1|  0| 2258|3043686|TN   |
|  1|  0| 2291|2022162|SC   |
|  1|  0| 2487|3991117|VA   |
|  1|  0| 2588|1265934|AR   |
|  1|  0| 2843|2259061|AL   |
|  1|  0| 2962|4376258|NC   |
|  1|  0| 3215|2662031|CO   |
|  1|  0| 3298|1484636|KS   |
|  1|  0| 3303|4114438|GA   |
|  1|  0| 3533|3414205|MO   |
|  1|  0| 3541|2244825|KY   |
|  1|  0| 3621|3742401|WI   |
|  1|  0| 3956|1943106|LA   |
|  1|  0| 4130|3532318|MN   |
|  1|  0| 5230|2961550|IN   |
|  1|  0| 5646|6049065|MI   |
|  1|  0| 6296|4515162|NJ   |
|  1|  0| 6719|2845164|WA   |
|  1|  0| 7005|9512262|FL   |
|  1|  0| 8466|9633426|TX   |
|  1|  0| 9284|7417313|PA   |
|  1|  0|11156|7034680|OH   |
|  1|  0|11585|6592737|IL   |
|  1|  0|16300|9238415|NY   |
|  1|  0|25429|   15526577|CA   |
|   1001|  0|   25|  25091|AL   |
|   1002|  0|   70|  86602|AL   |
|   1003|  0|   21|  13470|AL   |
|   1004|  0|   10|   9493|AL   |
|   1005|  0|   27|  26867|AL   |
|   1006|  0|   18|   5896|AL   |
|   1007|  0|   28|  10518|AL   |
|   1008|  0|   54|  56535|AL   |
|   1009|  0|   25|  16290|AL   |
|   1010|  0|   26|  11303|AL   |
|   1011|  0|   19|  20862|AL   |
|   1012|  0|   33|   9031|AL   |
|   1013|  0|   31|  14241|AL   |
|   1014|  0|   25|   8217|AL   |
|   1015|  0|   17|   7242|AL   |
|   1016|  0|   34|  22012|AL   |
|   1017|  0|   36|  29907|AL   |
|   1018|  0|   28|   7526|AL   |
|   1019|  0|   14|   6246|AL   |
|   1020|  0|   30|  18280|AL   |
|   1021|  0|   20|   6875|AL   |
|   1022|  0|   52|  43946|AL   |
|   1023|  0|   23|  22780|AL   |
|   1024|  0|   32|  23212|AL   |
|   1025|  0|   51|  30195|AL   |
|   1026|  0|   32|  35841|AL   |
|   1027|  0|   34|  15485|AL   |
|   1028|  0|   58|  53331|AL   |
|   1029|  0|   29|   9993|AL   |
|   1030|  0|   26|  15331|AL   |
|   1031|  0|   28|  13145|AL   |
|   1032|  0|   16|   5935|AL   |
|   1033|  0|   18|   9927|AL   |
|   1034|  0|   17|   9201|AL   |
|   1035|  0|   38|  45230|AL   |
|   1036|  0|   43|  25382|AL   |
|   1037|  0|  378| 365966|AL   |
|   1039|  0|   27|   8606|AL   |
|   1040|  0|   39|  46351|AL   |
|   1041|  0|   31|  17490|AL   |
|   1042|  0|   37|  55762|AL   |
|   1043|  0|   35|  36322|AL   |
|   1044|  0|   15|   7523|AL   |
|   1045|  0|   19|  11757|AL   |
|   1046|  0|  106| 163702|AL   |
|   1047|  0|   27|  12901|AL   |
|   1048|  0|   23|  16088|AL   |
|   1049|  0|   47|  39350|AL   |
|   1050|  0|  200| 195902|AL   |
|   1051|  0|   34|  11913|AL   |
|   1052|  0|  123| 112031|AL   |
|   1053|  0|   59|  58722|AL   |
|   1054|  0|   18|   6902|AL   |
|   1055|  0|   27|  11411|AL   |
|   1056|  0|   30|  14850|AL   |
|   1057|  0|   28|  11246|AL   |
|   1058|  0|   22|  20995|AL   |
|   1059|  0|   37|  36433|AL   |
|   1061|  0|   76|  98585|AL   |
|   1062|  0|   15|   8038|AL   |
|   1063|  0|   34|  37361|AL   |
|   1064|  0|   31|  22430|AL   |
|   1065|  0|  101|  87225|AL   |
|   1066|  0|   47|  35438|AL   |
|   1067|  0|   36|  10303|AL   |
|   1068|  0|   30|   7102|AL   |
|   1069|  0|   23|  13023|AL   |
|   2001|  0|  438| 389760|AK   |
|   3001|  0|   45|  30247|AZ   |
|   3002|  0|   64|  55603|AZ   |
|   3003|  0|   85|  52267|AZ   |
|   3004|  0|   39|  26053|AZ   |
|   3005|  0|   18|  13400|AZ   |
|   3006|  0|8|   3833|AZ   |
|   3007|  0|   12|   6318|AZ   |
|   3008|  0| 1142|1192751|AZ   |
|   3009|  0|   73|  72258|AZ   |
|   3010|  0|   70|  40428|AZ   |
|   3011|  0|  417| 458633|AZ   |
|   3012|  0|   88|  80777|AZ   |
|   3013|  0|   24|  14585|AZ   |
|   3014|  0|  112|  87389|AZ   |
|   3015|  0|   42|  48081|AZ   |
|   4001|  0|   26|   8682|AR   |
|   4002|  0|   23|  10640|AR   |
|   4003|  0|   43|  23162|AR   |
|   4004|  0|   83|  85151|AR   |
|   4005|  0|   29|  18471|AR   |
|   4006|  0|   16|   5311|AR   |
|   4007|  0|   12|   2873|AR   |
|   4008|  0|   31|  13101|AR   |
|   4009|  0|   14|   5946|AR   |
|   4010|  0|   19|  10592|AR   |
|   4011|  0|   21|   7620|AR   |
|   4012|  0|   36|  14701|AR   |
|   4013|  0|   19|   4370|AR   |
|   4014|  0|   17|  12386|AR   |
|   4015|  0|   33|  10105|AR   |
|   4016|  0|   26|  37251|AR   |
|   4017|  0|   42|  25501|AR   |
|   4018|  0|   45|  19125|AR   |
|   4019|  0|   24|   8842|AR   |
|   4020|  0|   10|   4235|AR   |
|   4021|  0|   22|   5808|AR   |
|   4022|  0|   17|   7811|AR   |
|   4023|  0|   51|  45857|AR   |
|   4024|  0|   31|   9111|AR   |
|   4025|  0|   14|   6193|AR   |
|   4026|  0|   42|  50192|AR   |
|   4027|  0|   20|   8462|AR   |
|   4028|  0|   32|  17443|AR   |
|   4029|  0|   30|   9315|AR   |
|   4030|  0|   35|  15081|AR   |
|   4031|  0|   21|   6178|AR   |
|   4032|  0|   30|  16263|AR   |
|   4033|  0|   47|   6866|AR   |
|   4034|  0|   19|   7773|AR   |
|   4035|  0|  178|  38116|AR   |
|   4036|  0|   22|  10055|AR   |
|   4037|  0|   21|   3988|AR   |
|   4038|  0|   30|   8268|AR   |
|   4039|  0|   15|   5100|AR   |
|   4040|  0|   28|   5136|AR   |
|   4041|  0|   22|   4764|AR   |
|   4042|  0|   38|  10688|AR   |
|   4043|  0|   55|  27537|AR   |
|   4044|  0|   27|   7980|AR   |
|   4045|  0|   16|   8583|AR   |
|   4046|  0|   29|  18347|AR   |
|   4047|  0|   71|  17691|AR   |
|   4048|  0|   24|   4583|AR   |
|   4049|  0|   18|   4947|AR   |
|   4050|  0|   21|   4346|AR   |
|   4051|  0|   22|   5472|AR   |
|   4052|  0|   21|  13312|AR   |
|   4053|  0|   19|   5538|AR   |
|   4054|  0|   20|  11085|AR   |
|   4055|  0|   15|   4208|AR   |
|   4056|  0|   10|   9653|AR   |
|   4057|  0|   19|   9748|AR   |
|   4058|  0|   58|  26127|AR   |
|   4059|  0|   23|   4530|AR   |
|   4060|  0|  136| 192025|AR   |
|   4061|  0|   29|   8333|AR   |
|   4062|  0|   30|  11985|AR   |
|   4063|  0|   75|  49220|AR   |
|   4064|  0|   30|   5047|AR   |
|   4065|  0|   20|   4990|AR   |
|   4066|  0|   88|  55263|AR   |
|   4067|  0|   18|   5751|AR   |
|   4068|  0|   26|   9337|AR   |
|   4069|  0|   31|   6936|AR   |
|   4070|  0|   21|  22290|AR   |
|   4071|  0|   21|   9217|AR   |
|   4072|  0|  118|  80128|AR   |
|   4073|  0|   94|  33031|AR   |
|   4074|  0|   20|   3782|AR   |
|   4075|  0|   29|   8323|AR   |
|   5001|  0| 1041| 702608|CA   |
|   5002|  0|5|701|CA   |
|   5003|  0|   59|  17891|CA   |
|   5004|  0|  159| 120196|CA   |
|   5005|  0|   30|  27928|CA   |
|   5006|  0|   18|   7707|CA   |
|   5007|  0|  854| 516281|CA   |
|   5008|  0|   18|  11776|CA   |
|   5009|  0|  150| 107955|CA   |
|   5010|  0|  712| 309325|CA   |
|   5011|  0|   30|  11815|CA   |
|   5012|  0|  140|  79059|CA   |
|   5013|  0|  108|  42842|CA   |
|   5014|  0|   27|   8616|CA   |
|   5015|  0|  588| 263962|CA   |
|   5016|  0|  210|  40137|CA   |
|   5017|  0|   52|  30897|CA   |
|   5018|  0|   44|  13740|CA   |
|   5019|  0| 4883|3779085|CA   |
|   5020|  0|  109|  48562|CA   |
|   5021|  0|  189| 135324|CA   |
|   5022|  0|   21|  10822|CA   |
|   5023|  0|  249|  48033|CA   |
|   5024|  0|  118|  72450|CA   |
|   5025|  0|   20|   5360|CA   |
|   5026|  0|   13|   6672|CA   |
|   5027|  0|  184| 155816|CA   |
|   5028|  0|  147|  70748|CA   |
|   5029|  0|   99|  53917|CA   |
|   5030|  0| 2109|1344245|CA   |
|   5031|  0|  379| 191597|CA   |
|   5032|  0|   29|  13428|CA   |
|   5033|  0| 1403| 696961|CA   |
|   5034|  0| 1330| 597327|CA   |
|   5035|  0|   59|  23406|CA   |
|   5036|  0| 1391| 653471|CA   |
|   5037|  0| 2328|1420427|CA   |
|   5038|  0|  580| 446831|CA   |
|   5039|  0|  515| 237328|CA   |
|   5040|  0|  152| 154858|CA   |
|   5041|  0|  555| 356070|CA   |
|   5042|  0|  318| 203833|CA   |
|   5043|  0| 1142| 754756|CA   |
|   5044|  0|  260| 146498|CA   |
|   5045|  0|  150|  93273|CA   |
|   5046|  0|   22|   1948|CA   |
|   5047|  0|   72|  26123|CA   |
|   5048|  0|  214| 186046|CA   |
|   5049|  0|  453| 220690|CA   |
|   5050|  0|  447| 182030|CA   |
|   5051|  0|   62|  37681|CA   |
|   5052|  0|   47|  29303|CA   |
|   5053|  0|   23|   8141|CA   |
|   5054|  0|  250| 123563|CA   |
|   5055|  0|   68|  32793|CA   |
|   5056|  0|  602| 391483|CA   |
|   5057|  0|  146|  90336|CA   |
|   5058|  0|   46|  22530|CA   |
|   6001|  0|  216| 159906|CO   |
|   6002|  0|8|   7836|CO   |
|   6003|  0|  369| 271640|CO   |
|   6004|  0|8|   6831|CO   |
|   6005|  0|9|   2732|CO   |
|   6006|  0|5|   2155|CO   |
|   6007|  0|  234| 199071|CO   |
|   6008|  0|   15|  10259|CO   |
|   6009|  0|5|   1134|CO   |
|   6010|  0|9|   7016|CO   |
|   6011|  0|   10|   4446|CO   |
|   6012|  0|8|   2198|CO   |
|   6013|  0|6|   1866|CO   |
|   6014|  0|3|   3035|CO   |
|   6015|  0|   20|  17698|CO   |
|   6016|  0|  426| 279246|CO   |
|   6017|  0|4|   1433|CO   |
|   6019|  0|   30|  23138|CO   |
|   6020|  0|   18|  14201|CO   |
|   6021|  0|  387| 302232|CO   |
|   6022|  0|   30|  23153|CO   |
|   6023|  0|   27|  25808|CO   |
|   6024|  0|6|   3739|CO   |
|   6025|  0|   12|   9511|CO   |
|   6026|  0|   15|  10525|CO   |
|   6027|  0|3|602|CO   |
|   6028|  0|   11|   4245|CO   |
|   6029|  0|5|   1167|CO   |
|   6030|  0|  324| 339116|CO   |
|   6031|  0|4|   1115|CO   |
|   6032|  0|   13|   4377|CO   |
|   6033|  0|6|   3450|CO   |
|   6034|  0|   30|  31862|CO   |
|   6035|  0|  153| 171328|CO   |
|   6036|  0|   16|   8233|CO   |
|   6037|  0|   13|   2921|CO   |
|   6038|  0|   16|  10957|CO   |
|   6039|  0|   82|  72405|CO   |
|   6040|  0|1|619|CO   |
|   6041|  0|   13|   7156|CO   |
|   6042|  0|   11|  13768|CO   |
|   6043|  0|   28|  20273|CO   |
|   6044|  0|   17|  11625|CO   |
|   6045|  0|   17|   9570|CO   |
|   6046|  0|5|   3398|CO   |
|   6048|  0|8|   2906|CO   |
|   6049|  0|   10|  11568|CO   |
|   6050|  0|   13|   4745|CO   |
|   6051|  0|  131|  83977|CO   |
|   6052|  0|5|   3753|CO   |
|   6053|  0|   15|   6903|CO   |
|   6054|  0|   18|  14701|CO   |
|   6055|  0|9|   3503|CO   |
|   6056|  0|1|486|CO   |
|   6057|  0|6|   5023|CO   |
|   6058|  0|5|   1700|CO   |
|   6059|  0|   17|  16069|CO   |
|   6060|  0|   13|  13852|CO   |
|   6061|  0|6|   2530|CO   |
|   6062|  0|  107| 103722|CO   |
|   6063|  0|   14|   4559|CO   |
|   6080|  0|  138| 151500|CO   |
|   6435|  0|   38|  27184|CO   |
|   6453|  0|   13|   9775|CO   |
|   7001|  0|1|   2164|CT   |
|   7002|  0|7|   9366|CT   |
|   7003|  0|1|   2302|CT   |
|   7004|  0|3|  10214|CT   |
|   7005|  0|2|   2161|CT   |
|   7006|  0|1|   3496|CT   |
|   7007|  0|5|  12879|CT   |
|   7008|  0|1|   3306|CT   |
|   7009|  0|5|   9597|CT   |
|   7010|  0|1|   2773|CT   |
|   7011|  0|6|  13312|CT   |
|   7012|  0|1|   3057|CT   |
|   7013|  0|1|   1688|CT   |
|   7014|  0|7|  18563|CT   |
|   7015|  0|   25|  46488|CT   |
|   7016|  0|1|   1408|CT   |
|   7017|  0|   10|  31507|CT   |
|   7018|  0|2|   8874|CT   |
|   7019|  0|1|   4211|CT   |
|   7020|  0|1|   5121|CT   |
|   7021|  0|1|742|CT   |
|   7022|  0|1|   3295|CT   |
|   7023|  0|1|   6710|CT   |
|   7024|  0|1|   1134|CT   |
|   7025|  0|7|  15047|CT   |
|   7026|  0|1|   2214|CT   |
|   7027|  0|1|   8213|CT   |
|   7028|  0|1|   9541|CT   |
|   7029|  0|1|917|CT   |
|   7030|  0|1|   3107|CT   |
|   7031|  0|1|944|CT   |
|   7032|  0|2|   7644|CT   |
|   7033|  0|1|   8967|CT   |
|   7034|  0|7|  32810|CT   |
|   7035|  0|6|  11057|CT   |
|   7036|  0|1|   3127|CT   |
|   7037|  0|2|   6611|CT   |
|   7038|  0|2|   4117|CT   |
|   7039|  0|1|945|CT   |
|   7040|  0|2|   3326|CT   |
|   7041|  0|1|   4705|CT   |
|   7042|  0|1|   8018|CT   |
|   7043|  0|7|  23340|CT   |
|   7044|  0|7|  14831|CT   |
|   7045|  0|3|  11347|CT   |
|   7046|  0|1|   4515|CT   |
|   7047|  0|2|   5913|CT   |
|   7048|  0|2|   9088|CT   |
|   7049|  0|9|  24746|CT   |
|   7050|  0|2|   4118|CT   |
|   7051|  0|   13|  30222|CT   |
|   7052|  0|6|  16440|CT   |
|   7053|  0|1|   1068|CT   |
|   7054|  0|9|  19105|CT   |
|   7055|  0|1|   2035|CT   |
|   7056|  0|2|   6249|CT   |
|   7057|  0|   21|  30500|CT   |
|   7058|  0|2|   6057|CT   |
|   7059|  0|8|  18446|CT   |
|   7060|  0|5|  15588|CT   |
|   7061|  0|3|   5577|CT   |
|   7062|  0|   11|  28265|CT   |
|   7063|  0|1|   1081|CT   |
|   7064|  0|   23|  35465|CT   |
|   7065|  0|1|   1463|CT   |
|   7066|  0|2|   3778|CT   |
|   7067|  0|1|   6160|CT   |
|   7068|  0|1|   1779|CT   |
|   7069|  0|8|   8101|CT   |
|   7070|  0|1|   3816|CT   |
|   7071|  0|1|   3830|CT   |
|   7072|  0|2|   8576|CT   |
|   7073|  0|1|   2557|CT   |
|   7074|  0|4|   5776|CT   |
|   7075|  0|1|   1785|CT   |
|   7076|  0|2|  12990|CT   |
|   7077|  0|   10|  30751|CT   |
|   7078|  0|3|  10745|CT   |
|   7079|  0|1|   3630|CT   |
|   7080|  0|   17|  28398|CT   |
|   7081|  0|1|   4898|CT   |
|   7082|  0|1|   2626|CT   |
|   7083|  0|   14|  23956|CT   |
|   7084|  0|   10|  31767|CT   |
|   7085|  0|4|  12812|CT   |
|   7086|  0|6|   9540|CT   |
|   7087|  0|1|   1391|CT   |
|   7088|  0|   10|  16066|CT   |
|   7089|  0|   17|  26342|CT   |
|   7090|  0|3|  10908|CT   |
|   7091|  0|2|   8962|CT   |
|   7092|  0|2|   3895|CT   |
|   7093|  0|   35|  49107|CT   |
|   7094|  0|8|  15852|CT   |
|   7095|  0|7|  10727|CT   |
|   7096|  0|7|  16546|CT   |
|   7097|  0|4|  14466|CT   |
|   7098|  0|1|978|CT   |
|   7099|  0|2|   8516|CT   |
|   7100|  0|1|   1825|CT   |
|   7101|  0|5|  15667|CT   |
|   7102|  0|1|   3528|CT   |
|   7103|  0|   14|  44311|CT   |
|   7104|  0|   10|  16727|CT   |
|   7105|  0|1|   5462|CT   |
|   7106|  0|2|   7243|CT   |
|   7107|  0|2|   9933|CT   |
|   7108|  0|1|   7526|CT   |
|   7109|  0|4|   7597|CT   |
|   7110|  0|4|   9933|CT   |
|   7111|  0|2|   7033|CT   |
|   7112|  0|1|   2233|CT   |
|   7113|  0|1|   5117|CT   |
|   7114|  0|1|   3168|CT   |
|   7115|  0|2|   5856|CT   |
|   7116|  0|2|   4570|CT   |
|   7117|  0|2|   6558|CT   |
|   7118|  0|3|  14119|CT   |
|   7119|  0|3|   9764|CT   |
|   7120|  0|1|   1465|CT   |
|   7121|  0|1|   2600|CT   |
|   7122|  0|1|   2852|CT   |
|   7123|  0|1|   1092|CT   |
|   7124|  0|3|   9247|CT   |
|   7125|  0|1|   1579|CT   |
|   7126|  0|6|  24578|CT   |
|   7127|  0|1|   2535|CT   |
|   7128|  0|4|  13824|CT   |
|   7129|  0|1|   5912|CT   |
|   7130|  0|5|  13826|CT   |
|   7131|  0|   12|  26951|CT   |
|   7132|  0|5|  14025|CT   |
|   7133|  0|1|   1718|CT   |
|   7134|  0|3|   7688|CT   |
|   7135|  0|   23|  58847|CT   |
|   7136|  0|1|   1718|CT   |
|   7137|  0|5|  12327|CT   |
|   7138|  0|   13|  30493|CT   |
|   7139|  0|1|   8226|CT   |
|   7140|  0|1|   4713|CT   |
|   7141|  0|4|   5176|CT   |
|   7142|  0|2|   8134|CT   |
|   7143|  0|8|  19057|CT   |
|   7144|  0|   10|  23599|CT   |
|   7145|  0|1|574|CT   |
|   7146|  0|6|  13654|CT   |
|   7147|  0|1|   1537|CT   |
|   7148|  0|9|  26383|CT   |
|   7149|  0|1|945|CT   |
|   7150|  0|1|   2215|CT   |
|   7151|  0|   23|  40965|CT   |
|   7152|  0|4|  12480|CT   |
|   7153|  0|4|  14152|CT   |
|   7154|  0|2|   3744|CT   |
|   7155|  0|   20|  42172|CT   |
|   7156|  0|   12|  26648|CT   |
|   7157|  0|2|   5610|CT   |
|   7158|  0|6|  15328|CT   |
|   7159|  0|   10|  14971|CT   |
|   7160|  0|1|   3045|CT   |
|   7161|  0|3|  10357|CT   |
|   7162|  0|1|   6542|CT   |
|   7163|  0|5|  10115|CT   |
|   7164|  0|7|  18582|CT   |
|   7165|  0|2|   7481|CT   |
|   7166|  0|3|  10470|CT   |
|   7167|  0|1|   5428|CT   |
|   7168|  0|2|   5859|CT   |
|   7169|  0|1|   4291|CT   |
|   8001|  0|   43|  69975|DE   |
|   8002|  0|  229| 301826|DE   |
|   8003|  0|   67|  97186|DE   |
|   9001|  0|  143| 283850|DC   |
|  10001|  0|   69| 111328|FL   |
|  10002|  0|9|  12443|FL   |
|  10003|  0|   54|  93780|FL   |
|  10004|  0|   19|  13568|FL   |
|  10005|  0|  230| 331827|FL   |
|  10006|  0|  792| 883590|FL   |
|  10007|  0|   18|   7453|FL   |
|  10008|  0|   80|  99732|FL   |
|  10009|  0|   41|  86833|FL   |
|  10010|  0|   64| 101868|FL   |
|  10011|  0|   94| 160853|FL   |
|  10012|  0|   25|  31238|FL   |
|  10013|  0|  758| 968407|FL   |
|  10014|  0|   15|  11887|FL   |
|  10015|  0|   12|   8052|FL   |
|  10016|  0|  285| 476326|FL   |
|  10017|  0|   90| 179097|FL   |
|  10018|  0|   38|  48100|FL   |
|  10019|  0|8|   7413|FL   |
|  10020|  0|   25|  26230|FL   |
|  10021|  0|   10|   8768|FL   |
|  10022|  0|   13|   5235|FL   |
|  10023|  0|8|   7277|FL   |
|  10024|  0|8|   6348|FL   |
|  10025|  0|   12|   9061|FL   |
|  10026|  0|   23|  12218|FL   |
|  10027|  0|   56| 100683|FL   |
|  10028|  0|   25|  51870|FL   |
|  10029|  0|  382| 579027|FL   |
|  10030|  0|8|  10375|FL   |
|  10031|  0|   55|  76767|FL   |
|  10032|  0|   31|  24758|FL   |
|  10033|  0|   15|   9347|FL   |
|  10034|  0|5|   4156|FL   |
|  10035|  0|  103| 154937|FL   |
|  10036|  0|  171| 240667|FL   |
|  10037|  0|  165| 136379|FL   |
|  10038|  0|   20|  20815|FL   |
|  10039|  0|8|   3776|FL   |
|  10040|  0|   11|  10380|FL   |
|  10041|  0|  139| 179526|FL   |
|  10042|  0|  151| 174596|FL   |
|  10043|  0|   52|  90566|FL   |
|  10044|  0|   33|  39535|FL   |
|  10045|  0|   21|  40928|FL   |
|  10046|  0|   52| 112195|FL   |
|  10047|  0|   18|  15237|FL   |
|  10048|  0|  262| 485055|FL   |
|  10049|  0|  110| 102755|FL   |
|  10050|  0|  784| 680777|FL   |
|  10051|  0|  154| 238645|FL   |
|  10052|  0|  376| 569196|FL   |
|  10053|  0|  166| 263537|FL   |
|  10054|  0|   55|  38716|FL   |
|  10055|  0|   46| 107862|FL   |
|  10056|  0|   80| 125078|FL   |
|  10057|  0|   41|  84133|FL   |
|  10058|  0|  157| 244565|FL   |
|  10059|  0|  126| 232743|FL   |
|  10060|  0|   44|  39802|FL   |
|  10061|  0|   16|  19752|FL   |
|  10062|  0|   14|  10726|FL   |
|  10063|  0|   11|   5843|FL   |
|  10064|  0|  179| 286173|FL   |
|  10065|  0|   12|  14703|FL   |
|  10066|  0|   33|  29970|FL   |
|  10067|  0|   18|  12957|FL   |
|  11001|  0|   19|   7961|GA   |
|  11002|  0|6|   3087|GA   |
|  11003|  0|7|   4737|GA   |
|  11004|  0|8|   1764|GA   |
|  11005|  0|   16|  18183|GA   |
|  11006|  0|   15|   6987|GA   |
|  11007|  0|   18|  22158|GA   |
|  11008|  0|   19|  37790|GA   |
|  11009|  0|7|   6920|GA   |
|  11010|  0|   11|   6990|GA   |
|  11011|  0|   44|  72108|GA   |
|  11012|  0|3|   5583|GA   |
|  11013|  0|   11|   7022|GA   |
|  11014|  0|   11|   6391|GA   |
|  11015|  0|   12|  12478|GA   |
|  11016|  0|   18|  23963|GA   |
|  11017|  0|   17|  10598|GA   |
|  11018|  0|7|   9667|GA   |
|  11019|  0|7|   2523|GA   |
|  11020|  0|   16|  17718|GA   |
|  11021|  0|4|   3938|GA   |
|  11022|  0|   33|  44097|GA   |
|  11023|  0|   14|  27880|GA   |
|  11024|  0|   11|   4233|GA   |
|  11025|  0|   92| 114393|GA   |
|  11026|  0|3|   2110|GA   |
|  11027|  0|   15|   9808|GA   |
|  11028|  0|   46|  91983|GA   |
|  11029|  0|   26|  46543|GA   |
|  11030|  0|7|   1636|GA   |
|  11031|  0|   60|  99432|GA   |
|  11032|  0|7|   2831|GA   |
|  11033|  0|  188| 349341|GA   |
|  11034|  0|8|  15408|GA   |
|  11035|  0|   21|  14662|GA   |
|  11036|  0|   47|  58930|GA   |
|  11037|  0|   10|   6020|GA   |
|  11038|  0|   30|  53181|GA   |
|  11039|  0|8|   5502|GA   |
|  11040|  0|8|   7812|GA   |
|  11041|  0|9|   7787|GA   |
|  11042|  0|   10|  10141|GA   |
|  11043|  0|   16|  11188|GA   |
|  11044|  0|  196| 345173|GA   |
|  11045|  0|   18|   8743|GA   |
|  11046|  0|9|   4805|GA   |
|  11047|  0|   30|  42058|GA   |
|  11048|  0|   27|  52581|GA   |
|  11049|  0|   13|   5266|GA   |
|  11050|  0|3|   1238|GA   |
|  11051|  0|   23|  20208|GA   |
|  11052|  0|   13|   9570|GA   |
|  11053|  0|   14|   9335|GA   |
|  11054|  0|   12|   4392|GA   |
|  11055|  0|   14|  12062|GA   |
|  11056|  0|   38|  65660|GA   |
|  11057|  0|   27|  39531|GA   |
|  11058|  0|   34|  71032|GA   |
|  11059|  0|   15|   9377|GA   |
|  11060|  0|  344| 420030|GA   |
|  11061|  0|   15|  12497|GA   |
|  11062|  0|6|   1586|GA   |
|  11063|  0|   22|  34615|GA   |
|  11064|  0|   15|  19718|GA   |
|  11065|  0|   15|  10238|GA   |
|  11066|  0|   10|   8590|GA   |
|  11067|  0|  165| 304896|GA   |
|  11068|  0|   16|  16556|GA   |
|  11069|  0|   41|  62120|GA   |
|  11070|  0|9|   4437|GA   |
|  11071|  0|   13|  12741|GA   |
|  11072|  0|   14|  15413|GA   |
|  11073|  0|9|  11276|GA   |
|  11074|  0|   11|   4943|GA   |
|  11075|  0|   40|  80191|GA   |
|  11076|  0|   26|  56441|GA   |
|  11077|  0|   12|   4267|GA   |
|  11078|  0|   18|  20212|GA   |
|  11079|  0|9|   5925|GA   |
|  11080|  0|   11|   6055|GA   |
|  11081|  0|   10|   8168|GA   |
|  11082|  0|7|   4253|GA   |
|  11083|  0|9|   4441|GA   |
|  11084|  0|   13|  13556|GA   |
|  11085|  0|8|   8117|GA   |
|  11086|  0|5|   3230|GA   |
|  11087|  0|   20|  21546|GA   |
|  11088|  0|   12|  13016|GA   |
|  11089|  0|   15|  16000|GA   |
|  11090|  0|9|   4571|GA   |
|  11091|  0|7|   3795|GA   |
|  11092|  0|   35|  39527|GA   |
|  11093|  0|   17|  11068|GA   |
|  11094|  0|7|   5971|GA   |
|  11095|  0|   14|  12291|GA   |
|  11096|  0|9|   3690|GA   |
|  11097|  0|   12|   9716|GA   |
|  11098|  0|9|   6722|GA   |
|  11099|  0|   16|  10183|GA   |
|  11100|  0|3|   3051|GA   |
|  11101|  0|   13|   9083|GA   |
|  11102|  0|   16|  12228|GA   |
|  11103|  0|9|   3960|GA   |
|  11104|  0|   12|  3|GA   |
|  11105|  0|9|  13361|GA   |
|  11106|  0|   50|  79935|GA   |
|  11107|  0|   24|  36457|GA   |
|  11108|  0|   15|  17712|GA   |
|  11109|  0|   12|   7035|GA   |
|  11110|  0|   30|  50583|GA   |
|  11111|  0|9|  10681|GA   |
|  11112|  0|   14|  13283|GA   |
|  11113|  0|   10|   7403|GA   |
|  11114|  0|   10|   8426|GA   |
|  11115|  0|   13|  15493|GA   |
|  11116|  0|5|   4388|GA   |
|  11117|  0|   11|  10133|GA   |
|  11118|  0|4|   1206|GA   |
|  11119|  0|   11|   8281|GA   |
|  11120|  0|   11|   3808|GA   |
|  11121|  0|   75|  86602|GA   |
|  11122|  0|   20|  38945|GA   |
|  11123|  0|3|   1912|GA   |
|  11124|  0|   14|   7403|GA   |
|  11125|  0|7|   4092|GA   |
|  11126|  0|   23|  26258|GA   |
|  11127|  0|   10|  12075|GA   |
|  11128|  0|7|   2538|GA   |
|  11129|  0|   13|  14108|GA   |
|  11130|  0|   10|   3678|GA   |
|  11131|  0|4|   1188|GA   |
|  11132|  0|   11|   8078|GA   |
|  11133|  0|8|   4226|GA   |
|  11134|  0|8|   4718|GA   |
|  11135|  0|8|   4780|GA   |
|  11136|  0|   22|  19631|GA   |
|  11137|  0|   14|  15650|GA   |
|  11138|  0|   16|  11016|GA   |
