| ru_number  |ra_number  |rura_tot_pcts|rura_voters|st_postal|
|  22306|  0|1|   1999|MA   |
|  22306|  0|1|   1999|MA   |
|  22306|  0|1|   1999|MA   |
|  22307|  0|8|  15531|MA   |
|  22307|  0|8|  15531|MA   |
|  22307|  0|8|  15531|MA   |
|  22308|  0|   18|  33210|MA   |
|  22308|  0|   18|  33210|MA   |
|  22308|  0|   18|  33210|MA   |
|  22309|  0|3|   6572|MA   |
|  22309|  0|3|   6572|MA   |
|  22309|  0|3|   6572|MA   |
|  22310|  0|6|  14320|MA   |
|  22310|  0|6|  14320|MA   |
|  22310|  0|6|  14320|MA   |
|  22311|  0|1|   3061|MA   |
|  22311|  0|1|   3061|MA   |
|  22311|  0|1|   3061|MA   |
|  22312|  0|1|999|MA   |
|  22312|  0|1|999|MA   |
|  22312|  0|1|999|MA   |
|  22313|  0|1|999|MA   |
|  22313|  0|1|999|MA   |
|  22313|  0|1|999|MA   |
|  22314|  0|   12|  21435|MA   |
|  22314|  0|   12|  21435|MA   |
|  22314|  0|   12|  21435|MA   |
|  22315|  0|4|   9843|MA   |
|  22315|  0|4|   9843|MA   |
|  22315|  0|4|   9843|MA   |
|  22316|  0|5|  10409|MA   |
|  22316|  0|5|  10409|MA   |
|  22316|  0|5|  10409|MA   |
|  22317|  0|7|  17726|MA   |
|  22317|  0|7|  17726|MA   |
|  22317|  0|7|  17726|MA   |
|  22318|  0|1|   2528|MA   |
|  22318|  0|1|   2528|MA   |
|  22318|  0|1|   2528|MA   |
|  22319|  0|1|999|MA   |
|  22319|  0|1|999|MA   |
|  22319|  0|1|999|MA   |
|  22320|  0|1|   2796|MA   |
|  22320|  0|1|   2796|MA   |
|  22320|  0|1|   2796|MA   |
|  22321|  0|5|  11532|MA   |
|  22321|  0|5|  11532|MA   |
|  22321|  0|5|  11532|MA   |
|  22322|  0|2|   4774|MA   |
|  22322|  0|2|   4774|MA   |
|  22322|  0|2|   4774|MA   |
|  22323|  0|2|   4843|MA   |
|  22323|  0|2|   4843|MA   |
|  22323|  0|2|   4843|MA   |
|  22324|  0|1|   2606|MA   |
|  22324|  0|1|   2606|MA   |
|  22324|  0|1|   2606|MA   |
|  22325|  0|   12|  23652|MA   |
|  22325|  0|   12|  23652|MA   |
|  22325|  0|   12|  23652|MA   |
|  22326|  0|6|  14445|MA   |
|  22326|  0|6|  14445|MA   |
|  22326|  0|6|  14445|MA   |
|  22327|  0|1|   1999|MA   |
|  22327|  0|1|   1999|MA   |
|  22327|  0|1|   1999|MA   |
|  22328|  0|2|   5135|MA   |
|  22328|  0|2|   5135|MA   |
|  22328|  0|2|   5135|MA   |
|  22329|  0|1|   3102|MA   |
|  22329|  0|1|   3102|MA   |
|  22329|  0|1|   3102|MA   |
|  22330|  0|4|   7752|MA   |
|  22330|  0|4|   7752|MA   |
|  22330|  0|4|   7752|MA   |
|  22331|  0|5|  10617|MA   |
|  22331|  0|5|  10617|MA   |
|  22331|  0|5|  10617|MA   |
|  22332|  0|8|  16824|MA   |
|  22332|  0|8|  16824|MA   |
|  22332|  0|8|  16824|MA   |
|  22333|  0|1|   1999|MA   |
|  22333|  0|1|   1999|MA   |
|  22333|  0|1|   1999|MA   |
|  22334|  0|1|   2120|MA   |
|  22334|  0|1|   2120|MA   |
|  22334|  0|1|   2120|MA   |
|  22335|  0|4|   9673|MA   |
|  22335|  0|4|   9673|MA   |
|  22335|  0|4|   9673|MA   |
|  22336|  0|   18|  34807|MA   |
|  22336|  0|   18|  34807|MA   |
|  22336|  0|   18|  34807|MA   |
|  22337|  0|1|   1999|MA   |
|  22337|  0|1|   1999|MA   |
|  22337|  0|1|   1999|MA   |
|  22338|  0|4|   9193|MA   |
|  22338|  0|4|   9193|MA   |
|  22338|  0|4|   9193|MA   |
|  22339|  0|4|   9887|MA   |
|  22339|  0|4|   9887|MA   |
|  22339|  0|4|   9887|MA   |
|  22340|  0|1|   1999|MA   |
|  22340|  0|1|   1999|MA   |
|  22340|  0|1|   1999|MA   |
|  22341|  0|3|   4918|MA   |
|  22341|  0|3|   4918|MA   |
|  22341|  0|3|   4918|MA   |
|  22342|  0|6|  15026|MA   |
|  22342|  0|6|  15026|MA   |
|  22342|  0|6|  15026|MA   |
|  22343|  0|3|   6152|MA   |
|  22343|  0|3|   6152|MA   |
|  22343|  0|3|   6152|MA   |
|  22344|  0|8|  14640|MA   |
|  22344|  0|8|  14640|MA   |
|  22344|  0|8|  14640|MA   |
|  22345|  0|1|999|MA   |
|  22345|  0|1|999|MA   |
|  22345|  0|1|999|MA   |
|  22346|  0|6|  11937|MA   |
|  22346|  0|6|  11937|MA   |
|  22346|  0|6|  11937|MA   |
|  22347|  0|   14|  23399|MA   |
|  22347|  0|   14|  23399|MA   |
|  22347|  0|   14|  23399|MA   |
|  22348|  0|   50| 100000|MA   |
|  22348|  0|   50| 100000|MA   |
|  22348|  0|   50| 100000|MA   |
|  22349|  0|1|999|MA   |
|  22349|  0|1|999|MA   |
|  22349|  0|1|999|MA   |
|  22350|  0|3|   7142|MA   |
|  22350|  0|3|   7142|MA   |
|  22350|  0|3|   7142|MA   |
|  22351|  0|7|  18592|MA   |
|  22351|  0|7|  18592|MA   |
|  22351|  0|7|  18592|MA   |
|  23001|  0|   22|   9543|MI   |
|  23001|  0|   22|   9543|MI   |
|  23001|  0|   22|   9543|MI   |
|  23002|  0|   13|   7117|MI   |
|  23002|  0|   13|   7117|MI   |
|  23002|  0|   13|   7117|MI   |
|  23003|  0|   45|  74663|MI   |
|  23003|  0|   45|  74663|MI   |
|  23003|  0|   45|  74663|MI   |
|  23004|  0|   20|  23401|MI   |
|  23004|  0|   20|  23401|MI   |
|  23004|  0|   20|  23401|MI   |
|  23005|  0|   16|  18431|MI   |
|  23005|  0|   16|  18431|MI   |
|  23005|  0|   16|  18431|MI   |
|  23006|  0|   18|  12210|MI   |
|  23006|  0|   18|  12210|MI   |
|  23006|  0|   18|  12210|MI   |
|  23007|  0|9|   5935|MI   |
|  23007|  0|9|   5935|MI   |
|  23007|  0|9|   5935|MI   |
|  23008|  0|   25|  41503|MI   |
|  23008|  0|   25|  41503|MI   |
|  23008|  0|   25|  41503|MI   |
|  23009|  0|   75|  79846|MI   |
|  23009|  0|   75|  79846|MI   |
|  23009|  0|   75|  79846|MI   |
|  23010|  0|   22|  13202|MI   |
|  23010|  0|   22|  13202|MI   |
|  23010|  0|   22|  13202|MI   |
|  23011|  0|   73| 113474|MI   |
|  23011|  0|   73| 113474|MI   |
|  23011|  0|   73| 113474|MI   |
|  23012|  0|   29|  27856|MI   |
|  23012|  0|   29|  27856|MI   |
|  23012|  0|   29|  27856|MI   |
|  23013|  0|   61|  99710|MI   |
|  23013|  0|   61|  99710|MI   |
|  23013|  0|   61|  99710|MI   |
|  23014|  0|   23|  36463|MI   |
|  23014|  0|   23|  36463|MI   |
|  23014|  0|   23|  36463|MI   |
|  23015|  0|   21|  20330|MI   |
|  23015|  0|   21|  20330|MI   |
|  23015|  0|   21|  20330|MI   |
|  23016|  0|   21|  20718|MI   |
|  23016|  0|   21|  20718|MI   |
|  23016|  0|   21|  20718|MI   |
|  23017|  0|   20|  23889|MI   |
|  23017|  0|   20|  23889|MI   |
|  23017|  0|   20|  23889|MI   |
|  23018|  0|   27|  22573|MI   |
|  23018|  0|   27|  22573|MI   |
|  23018|  0|   27|  22573|MI   |
|  23019|  0|   32|  50037|MI   |
|  23019|  0|   32|  50037|MI   |
|  23019|  0|   32|  50037|MI   |
|  23020|  0|   11|  11584|MI   |
|  23020|  0|   11|  11584|MI   |
|  23020|  0|   11|  11584|MI   |
|  23021|  0|   26|  27948|MI   |
|  23021|  0|   26|  27948|MI   |
|  23021|  0|   26|  27948|MI   |
|  23022|  0|   16|  20828|MI   |
|  23022|  0|   16|  20828|MI   |
|  23022|  0|   16|  20828|MI   |
|  23023|  0|   68|  77719|MI   |
|  23023|  0|   68|  77719|MI   |
|  23023|  0|   68|  77719|MI   |
|  23024|  0|   23|  24546|MI   |
|  23024|  0|   23|  24546|MI   |
|  23024|  0|   23|  24546|MI   |
|  23025|  0|  228| 332110|MI   |
|  23025|  0|  228| 332110|MI   |
|  23025|  0|  228| 332110|MI   |
|  23026|  0|   21|  21264|MI   |
|  23026|  0|   21|  21264|MI   |
|  23026|  0|   21|  21264|MI   |
|  23027|  0|   12|  13581|MI   |
|  23027|  0|   12|  13581|MI   |
|  23027|  0|   12|  13581|MI   |
|  23028|  0|   40|  61362|MI   |
|  23028|  0|   40|  61362|MI   |
|  23028|  0|   40|  61362|MI   |
|  23029|  0|   25|  26086|MI   |
|  23029|  0|   25|  26086|MI   |
|  23029|  0|   25|  26086|MI   |
|  23030|  0|   36|  32751|MI   |
|  23030|  0|   36|  32751|MI   |
|  23030|  0|   36|  32751|MI   |
|  23031|  0|   34|  24804|MI   |
|  23031|  0|   34|  24804|MI   |
|  23031|  0|   34|  24804|MI   |
|  23032|  0|   31|  26197|MI   |
|  23032|  0|   31|  26197|MI   |
|  23032|  0|   31|  26197|MI   |
|  23033|  0|  159| 201390|MI   |
|  23033|  0|  159| 201390|MI   |
|  23033|  0|  159| 201390|MI   |
|  23034|  0|   48|  40166|MI   |
|  23034|  0|   48|  40166|MI   |
|  23034|  0|   48|  40166|MI   |
|  23035|  0|   20|  22624|MI   |
|  23035|  0|   20|  22624|MI   |
|  23035|  0|   20|  22624|MI   |
|  23036|  0|   16|   9317|MI   |
|  23036|  0|   16|   9317|MI   |
|  23036|  0|   16|   9317|MI   |
|  23037|  0|   28|  38650|MI   |
|  23037|  0|   28|  38650|MI   |
|  23037|  0|   28|  38650|MI   |
|  23038|  0|   82| 109571|MI   |
|  23038|  0|   82| 109571|MI   |
|  23038|  0|   82| 109571|MI   |
|  23039|  0|  138| 177574|MI   |
|  23039|  0|  138| 177574|MI   |
|  23039|  0|  138| 177574|MI   |
|  23040|  0|   22|  13047|MI   |
|  23040|  0|   22|  13047|MI   |
|  23040|  0|   22|  13047|MI   |
|  23041|  0|  285| 394997|MI   |
|  23041|  0|  285| 394997|MI   |
|  23041|  0|  285| 394997|MI   |
|  23042|  0|5|   1862|MI   |
|  23042|  0|5|   1862|MI   |
|  23042|  0|5|   1862|MI   |
|  23043|  0|   20|   8249|MI   |
|  23043|  0|   20|   8249|MI   |
|  23043|  0|   20|   8249|MI   |
|  23044|  0|   37|  62325|MI   |
|  23044|  0|   37|  62325|MI   |
|  23044|  0|   37|  62325|MI   |
|  23045|  0|   13|  17984|MI   |
|  23045|  0|   13|  17984|MI   |
|  23045|  0|   13|  17984|MI   |
|  23046|  0|   45|  69775|MI   |
|  23046|  0|   45|  69775|MI   |
|  23046|  0|   45|  69775|MI   |
|  23047|  0|   81| 124631|MI   |
|  23047|  0|   81| 124631|MI   |
|  23047|  0|   81| 124631|MI   |
|  23048|  0|4|   4500|MI   |
|  23048|  0|4|   4500|MI   |
|  23048|  0|4|   4500|MI   |
|  23049|  0|   15|   9422|MI   |
|  23049|  0|   15|   9422|MI   |
|  23049|  0|   15|   9422|MI   |
|  23050|  0|  426| 574004|MI   |
|  23050|  0|  426| 574004|MI   |
|  23050|  0|  426| 574004|MI   |
|  23051|  0|   25|  19044|MI   |
|  23051|  0|   25|  19044|MI   |
|  23051|  0|   25|  19044|MI   |
|  23052|  0|   40|  49863|MI   |
|  23052|  0|   40|  49863|MI   |
|  23052|  0|   40|  49863|MI   |
|  23053|  0|   26|  21044|MI   |
|  23053|  0|   26|  21044|MI   |
|  23053|  0|   26|  21044|MI   |
|  23054|  0|   22|  25782|MI   |
|  23054|  0|   22|  25782|MI   |
|  23054|  0|   22|  25782|MI   |
|  23055|  0|   20|  17799|MI   |
|  23055|  0|   20|  17799|MI   |
|  23055|  0|   20|  17799|MI   |
|  23056|  0|   50|  61355|MI   |
|  23056|  0|   50|  61355|MI   |
|  23056|  0|   50|  61355|MI   |
|  23057|  0|   17|  10465|MI   |
|  23057|  0|   17|  10465|MI   |
|  23057|  0|   17|  10465|MI   |
|  23058|  0|   70| 109634|MI   |
|  23058|  0|   70| 109634|MI   |
|  23058|  0|   70| 109634|MI   |
|  23059|  0|   29|  40413|MI   |
|  23059|  0|   29|  40413|MI   |
|  23059|  0|   29|  40413|MI   |
|  23060|  0|9|   7773|MI   |
|  23060|  0|9|   7773|MI   |
|  23060|  0|9|   7773|MI   |
|  23061|  0|   92| 121631|MI   |
|  23061|  0|   92| 121631|MI   |
|  23061|  0|   92| 121631|MI   |
|  23062|  0|   30|  33515|MI   |
|  23062|  0|   30|  33515|MI   |
|  23062|  0|   30|  33515|MI   |
|  23063|  0|  605| 874132|MI   |
|  23063|  0|  605| 874132|MI   |
|  23063|  0|  605| 874132|MI   |
|  23064|  0|   29|  18569|MI   |
|  23064|  0|   29|  18569|MI   |
|  23064|  0|   29|  18569|MI   |
|  23065|  0|   25|  16850|MI   |
|  23065|  0|   25|  16850|MI   |
|  23065|  0|   25|  16850|MI   |
|  23066|  0|   14|   6312|MI   |
|  23066|  0|   14|   6312|MI   |
|  23066|  0|   14|   6312|MI   |
|  23067|  0|   24|  16574|MI   |
|  23067|  0|   24|  16574|MI   |
|  23067|  0|   24|  16574|MI   |
|  23068|  0|9|   6577|MI   |
|  23068|  0|9|   6577|MI   |
|  23068|  0|9|   6577|MI   |
|  23069|  0|   14|  19386|MI   |
|  23069|  0|   14|  19386|MI   |
|  23069|  0|   14|  19386|MI   |
|  23070|  0|  108| 160778|MI   |
|  23070|  0|  108| 160778|MI   |
|  23070|  0|  108| 160778|MI   |
|  23071|  0|   18|  11005|MI   |
|  23071|  0|   18|  11005|MI   |
|  23071|  0|   18|  11005|MI   |
|  23072|  0|   14|  22541|MI   |
|  23072|  0|   14|  22541|MI   |
|  23072|  0|   14|  22541|MI   |
|  23073|  0|   90| 157056|MI   |
|  23073|  0|   90| 157056|MI   |
|  23073|  0|   90| 157056|MI   |
|  23074|  0|   77| 117667|MI   |
|  23074|  0|   77| 117667|MI   |
|  23074|  0|   77| 117667|MI   |
|  23075|  0|   26|  43130|MI   |
|  23075|  0|   26|  43130|MI   |
|  23075|  0|   26|  43130|MI   |
|  23076|  0|   30|  29389|MI   |
|  23076|  0|   30|  29389|MI   |
|  23076|  0|   30|  29389|MI   |
|  23077|  0|   12|   6121|MI   |
|  23077|  0|   12|   6121|MI   |
|  23077|  0|   12|   6121|MI   |
|  23078|  0|   36|  52161|MI   |
|  23078|  0|   36|  52161|MI   |
|  23078|  0|   36|  52161|MI   |
|  23079|  0|   31|  42983|MI   |
|  23079|  0|   31|  42983|MI   |
|  23079|  0|   31|  42983|MI   |
|  23080|  0|   53|  53357|MI   |
|  23080|  0|   53|  53357|MI   |
|  23080|  0|   53|  53357|MI   |
|  23081|  0|  152| 251896|MI   |
|  23081|  0|  152| 251896|MI   |
|  23081|  0|  152| 251896|MI   |
|  23082|  0| 1402|1437251|MI   |
|  23082|  0| 1402|1437251|MI   |
|  23082|  0| 1402|1437251|MI   |
|  23083|  0|   20|  22793|MI   |
|  23083|  0|   20|  22793|MI   |
|  23083|  0|   20|  22793|MI   |
|  24001|  0|   54|   9929|MN   |
|  24001|  0|   54|   9929|MN   |
|  24001|  0|   54|   9929|MN   |
|  24001|  0|   54|   9929|MN   |
|  24002|  0|  121| 300000|MN   |
|  24002|  0|  121| 300000|MN   |
|  24002|  0|  121| 300000|MN   |
|  24002|  0|  121| 300000|MN   |
|  24003|  0|   46|  25000|MN   |
|  24003|  0|   46|  25000|MN   |
|  24003|  0|   46|  25000|MN   |
|  24003|  0|   46|  25000|MN   |
|  24004|  0|   62|  20890|MN   |
|  24004|  0|   62|  20890|MN   |
|  24004|  0|   62|  20890|MN   |
|  24004|  0|   62|  20890|MN   |
|  24005|  0|   31|  19000|MN   |
|  24005|  0|   31|  19000|MN   |
|  24005|  0|   31|  19000|MN   |
|  24005|  0|   31|  19000|MN   |
|  24006|  0|   23|   3245|MN   |
|  24006|  0|   23|   3245|MN   |
|  24006|  0|   23|   3245|MN   |
|  24006|  0|   23|   3245|MN   |
|  24007|  0|   54|  35000|MN   |
|  24007|  0|   54|  35000|MN   |
|  24007|  0|   54|  35000|MN   |
|  24007|  0|   54|  35000|MN   |
|  24008|  0|   32|  15364|MN   |
|  24008|  0|   32|  15364|MN   |
|  24008|  0|   32|  15364|MN   |
|  24008|  0|   32|  15364|MN   |
|  24009|  0|   39|  30000|MN   |
|  24009|  0|   39|  30000|MN   |
|  24009|  0|   39|  30000|MN   |
|  24009|  0|   39|  30000|MN   |
|  24010|  0|   34|  46839|MN   |
|  24010|  0|   34|  46839|MN   |
|  24010|  0|   34|  46839|MN   |
|  24010|  0|   34|  46839|MN   |
|  24011|  0|   72|  17045|MN   |
|  24011|  0|   72|  17045|MN   |
|  24011|  0|   72|  17045|MN   |
|  24011|  0|   72|  17045|MN   |
|  24012|  0|   23|   7080|MN   |
|  24012|  0|   23|   7080|MN   |
|  24012|  0|   23|   7080|MN   |
|  24012|  0|   23|   7080|MN   |
|  24013|  0|   23|  29301|MN   |
|  24013|  0|   23|  29301|MN   |
|  24013|  0|   23|  29301|MN   |
|  24013|  0|   23|  29301|MN   |
|  24014|  0|   54|  29071|MN   |
|  24014|  0|   54|  29071|MN   |
|  24014|  0|   54|  29071|MN   |
|  24014|  0|   54|  29071|MN   |
|  24015|  0|   29|   4753|MN   |
|  24015|  0|   29|   4753|MN   |
|  24015|  0|   29|   4753|MN   |
|  24015|  0|   29|   4753|MN   |
|  24016|  0|   12|   3373|MN   |
|  24016|  0|   12|   3373|MN   |
|  24016|  0|   12|   3373|MN   |
|  24016|  0|   12|   3373|MN   |
|  24017|  0|   28|   6801|MN   |
|  24017|  0|   28|   6801|MN   |
|  24017|  0|   28|   6801|MN   |
|  24017|  0|   28|   6801|MN   |
|  24018|  0|   59|  34990|MN   |
|  24018|  0|   59|  34990|MN   |
|  24018|  0|   59|  34990|MN   |
|  24018|  0|   59|  34990|MN   |
|  24019|  0|  137| 217845|MN   |
|  24019|  0|  137| 217845|MN   |
|  24019|  0|  137| 217845|MN   |
|  24019|  0|  137| 217845|MN   |
|  24020|  0|   19|  10315|MN   |
|  24020|  0|   19|  10315|MN   |
|  24020|  0|   19|  10315|MN   |
|  24020|  0|   19|  10315|MN   |
|  24021|  0|   37|  21153|MN   |
|  24021|  0|   37|  21153|MN   |
|  24021|  0|   37|  21153|MN   |
|  24021|  0|   37|  21153|MN   |
|  24022|  0|   33|   9320|MN   |
|  24022|  0|   33|   9320|MN   |
|  24022|  0|   33|   9320|MN   |
|  24022|  0|   33|   9320|MN   |
|  24023|  0|   37|  12645|MN   |
|  24023|  0|   37|  12645|MN   |
|  24023|  0|   37|  12645|MN   |
|  24023|  0|   37|  12645|MN   |
|  24024|  0|   40|  18905|MN   |
|  24024|  0|   40|  18905|MN   |
|  24024|  0|   40|  18905|MN   |
|  24024|  0|   40|  18905|MN   |
|  24025|  0|   44|  27280|MN   |
|  24025|  0|   44|  27280|MN   |
|  24025|  0|   44|  27280|MN   |
|  24025|  0|   44|  27280|MN   |
|  24026|  0|   23|   4202|MN   |
|  24026|  0|   23|   4202|MN   |
|  24026|  0|   23|   4202|MN   |
|  24026|  0|   23|   4202|MN   |
|  24027|  0|  430| 692336|MN   |
|  24027|  0|  430| 692336|MN   |
|  24027|  0|  430| 692336|MN   |
|  24027|  0|  430| 692336|MN   |
|  24028|  0|   27|  11925|MN   |
|  24028|  0|   27|  11925|MN   |
|  24028|  0|   27|  11925|MN   |
|  24028|  0|   27|  11925|MN   |
|  24029|  0|   34|  11840|MN   |
|  24029|  0|   34|  11840|MN   |
|  24029|  0|   34|  11840|MN   |
|  24029|  0|   34|  11840|MN   |
|  24030|  0|   17|  24000|MN   |
|  24030|  0|   17|  24000|MN   |
|  24030|  0|   17|  24000|MN   |
|  24030|  0|   17|  24000|MN   |
|  24031|  0|   80|  25766|MN   |
|  24031|  0|   80|  25766|MN   |
|  24031|  0|   80|  25766|MN   |
|  24031|  0|   80|  25766|MN   |
|  24032|  0|   30|   6307|MN   |
|  24032|  0|   30|   6307|MN   |
|  24032|  0|   30|   6307|MN   |
|  24032|  0|   30|   6307|MN   |
|  24033|  0|   20|   8322|MN   |
|  24033|  0|   20|   8322|MN   |
|  24033|  0|   20|   8322|MN   |
|  24033|  0|   20|   8322|MN   |
|  24034|  0|   47|  23107|MN   |
|  24034|  0|   47|  23107|MN   |
|  24034|  0|   47|  23107|MN   |
|  24034|  0|   47|  23107|MN   |
|  24035|  0|   37|   3026|MN   |
|  24035|  0|   37|   3026|MN   |
|  24035|  0|   37|   3026|MN   |
|  24035|  0|   37|   3026|MN   |
|  24036|  0|   35|   7864|MN   |
|  24036|  0|   35|   7864|MN   |
|  24036|  0|   35|   7864|MN   |
|  24036|  0|   35|   7864|MN   |
|  24037|  0|   31|   4924|MN   |
|  24037|  0|   31|   4924|MN   |
|  24037|  0|   31|   4924|MN   |
|  24037|  0|   31|   4924|MN   |
|  24038|  0|   18|   7510|MN   |
|  24038|  0|   18|   7510|MN   |
|  24038|  0|   18|   7510|MN   |
|  24038|  0|   18|   7510|MN   |
|  24039|  0|   15|   2664|MN   |
|  24039|  0|   15|   2664|MN   |
|  24039|  0|   15|   2664|MN   |
|  24039|  0|   15|   2664|MN   |
|  24040|  0|   27|  15014|MN   |
|  24040|  0|   27|  15014|MN   |
|  24040|  0|   27|  15014|MN   |
|  24040|  0|   27|  15014|MN   |
|  24041|  0|   20|   3770|MN   |
|  24041|  0|   20|   3770|MN   |
|  24041|  0|   20|   3770|MN   |
|  24041|  0|   20|   3770|MN   |
|  24042|  0|   33|  14353|MN   |
|  24042|  0|   33|  14353|MN   |
|  24042|  0|   33|  14353|MN   |
|  24042|  0|   33|  14353|MN   |
|  24043|  0|   28|  19412|MN   |
|  24043|  0|   28|  19412|MN   |
|  24043|  0|   28|  19412|MN   |
|  24043|  0|   28|  19412|MN   |
|  24044|  0|   19|   2790|MN   |
|  24044|  0|   19|   2790|MN   |
|  24044|  0|   19|   2790|MN   |
|  24044|  0|   19|   2790|MN   |
|  24045|  0|   60|   5692|MN   |
|  24045|  0|   60|   5692|MN   |
|  24045|  0|   60|   5692|MN   |
|  24045|  0|   60|   5692|MN   |
|  24046|  0|   37|  12179|MN   |
|  24046|  0|   37|  12179|MN   |
|  24046|  0|   37|  12179|MN   |
|  24046|  0|   37|  12179|MN   |
|  24047|  0|   30|  13170|MN   |
|  24047|  0|   30|  13170|MN   |
|  24047|  0|   30|  13170|MN   |
|  24047|  0|   30|  13170|MN   |
|  24048|  0|   25|  13108|MN   |
|  24048|  0|   25|  13108|MN   |
|  24048|  0|   25|  13108|MN   |
|  24048|  0|   25|  13108|MN   |
|  24049|  0|   48|  19053|MN   |
|  24049|  0|   48|  19053|MN   |
|  24049|  0|   48|  19053|MN   |
|  24049|  0|   48|  19053|MN   |
|  24050|  0|   39|  25000|MN   |
|  24050|  0|   39|  25000|MN   |
|  24050|  0|   39|  25000|MN   |
|  24050|  0|   39|  25000|MN   |
|  24051|  0|   29|   5523|MN   |
|  24051|  0|   29|   5523|MN   |
|  24051|  0|   29|   5523|MN   |
|  24051|  0|   29|   5523|MN   |
|  24052|  0|   33|  19053|MN   |
|  24052|  0|   33|  19053|MN   |
|  24052|  0|   33|  19053|MN   |
|  24052|  0|   33|  19053|MN   |
|  24053|  0|   40|  10464|MN   |
|  24053|  0|   40|  10464|MN   |
|  24053|  0|   40|  10464|MN   |
|  24053|  0|   40|  10464|MN   |
|  24054|  0|   33|   4090|MN   |
|  24054|  0|   33|   4090|MN   |
|  24054|  0|   33|   4090|MN   |
|  24054|  0|   33|   4090|MN   |
|  24055|  0|   75|  75652|MN   |
|  24055|  0|   75|  75652|MN   |
|  24055|  0|   75|  75652|MN   |
|  24055|  0|   75|  75652|MN   |
|  24056|  0|   91|  34138|MN   |
|  24056|  0|   91|  34138|MN   |
|  24056|  0|   91|  34138|MN   |
|  24056|  0|   91|  34138|MN   |
|  24057|  0|   34|   7239|MN   |
|  24057|  0|   34|   7239|MN   |
|  24057|  0|   34|   7239|MN   |
|  24057|  0|   34|   7239|MN   |
|  24058|  0|   47|  16543|MN   |
|  24058|  0|   47|  16543|MN   |
|  24058|  0|   47|  16543|MN   |
|  24058|  0|   47|  16543|MN   |
|  24059|  0|   22|   5431|MN   |
|  24059|  0|   22|   5431|MN   |
|  24059|  0|   22|   5431|MN   |
|  24059|  0|   22|   5431|MN   |
|  24060|  0|   82|  16126|MN   |
|  24060|  0|   82|  16126|MN   |
|  24060|  0|   82|  16126|MN   |
|  24060|  0|   82|  16126|MN   |
|  24061|  0|   30|   6820|MN   |
|  24061|  0|   30|   6820|MN   |
|  24061|  0|   30|   6820|MN   |
|  24061|  0|   30|   6820|MN   |
|  24062|  0|  178| 303102|MN   |
|  24062|  0|  178| 303102|MN   |
|  24062|  0|  178| 303102|MN   |
|  24062|  0|  178| 303102|MN   |
|  24063|  0|   21|   2329|MN   |
|  24063|  0|   21|   2329|MN   |
|  24063|  0|   21|   2329|MN   |
|  24063|  0|   21|   2329|MN   |
|  24064|  0|   43|   8606|MN   |
|  24064|  0|   43|   8606|MN   |
|  24064|  0|   43|   8606|MN   |
|  24064|  0|   43|   8606|MN   |
|  24065|  0|   37|   8937|MN   |
|  24065|  0|   37|   8937|MN   |
|  24065|  0|   37|   8937|MN   |
|  24065|  0|   37|   8937|MN   |
|  24066|  0|   33|  34777|MN   |
|  24066|  0|   33|  34777|MN   |
|  24066|  0|   33|  34777|MN   |
|  24066|  0|   33|  34777|MN   |
|  24067|  0|   24|   5516|MN   |
|  24067|  0|   24|   5516|MN   |
|  24067|  0|   24|   5516|MN   |
|  24067|  0|   24|   5516|MN   |
|  24068|  0|   44|   8210|MN   |
|  24068|  0|   44|   8210|MN   |
|  24068|  0|   44|   8210|MN   |
|  24068|  0|   44|   8210|MN   |
|  24069|  0|  184| 174696|MN   |
|  24069|  0|  184| 174696|MN   |
|  24069|  0|  184| 174696|MN   |
|  24069|  0|  184| 174696|MN   |
|  24070|  0|   44|  84000|MN   |
|  24070|  0|   44|  84000|MN   |
|  24070|  0|   44|  84000|MN   |
|  24070|  0|   44|  84000|MN   |
|  24071|  0|   30|  50000|MN   |
|  24071|  0|   30|  50000|MN   |
|  24071|  0|   30|  50000|MN   |
|  24071|  0|   30|  50000|MN   |
|  24072|  0|   24|  14000|MN   |
|  24072|  0|   24|  14000|MN   |
|  24072|  0|   24|  14000|MN   |
|  24072|  0|   24|  14000|MN   |
|  24073|  0|  103|  80089|MN   |
|  24073|  0|  103|  80089|MN   |
|  24073|  0|  103|  80089|MN   |
|  24073|  0|  103|  80089|MN   |
|  24074|  0|   26|  19155|MN   |
|  24074|  0|   26|  19155|MN   |
|  24074|  0|   26|  19155|MN   |
|  24074|  0|   26|  19155|MN   |
|  24075|  0|   25|   6947|MN   |
|  24075|  0|   25|   6947|MN   |
|  24075|  0|   25|   6947|MN   |
|  24075|  0|   25|   6947|MN   |
|  24076|  0|   31|   5902|MN   |
|  24076|  0|   31|   5902|MN   |
|  24076|  0|   31|   5902|MN   |
|  24076|  0|   31|   5902|MN   |
|  24077|  0|   38|  13407|MN   |
|  24077|  0|   38|  13407|MN   |
|  24077|  0|   38|  13407|MN   |
|  24077|  0|   38|  13407|MN   |
|  24078|  0|   20|   2214|MN   |
|  24078|  0|   20|   2214|MN   |
|  24078|  0|   20|   2214|MN   |
|  24078|  0|   20|   2214|MN   |
|  24079|  0|   33|  12538|MN   |
|  24079|  0|   33|  12538|MN   |
|  24079|  0|   33|  12538|MN   |
|  24079|  0|   33|  12538|MN   |
|  24080|  0|   24|   7710|MN   |
|  24080|  0|   24|   7710|MN   |
|  24080|  0|   24|   7710|MN   |
