l;55567064;54264;;;Yes;;0;2;
l;55362264;54064;John;;Patton;;0;0;
l;55488216;54187;Terry;;Kimble;;0;0;
l;55369432;54071;Jim;;Roscoe;;0;0;
l;55495384;54194;Pamela;;Kandt;;0;0;
l;55376600;54078;Ray;;Peterson;;0;0;
l;55383768;54085;David;;Wendt;;0;60548;
l;55551704;54249;;;No;;0;3;
l;55586520;54283;;;No;;0;3;
l;55398104;54099;Andrew;;Simons;;0;0;
l;55405272;54106;Ogden;;Driskill;;0;0;
l;55592664;54289;;;No;;0;3;
l;55545560;54243;Nicholas;;De Laat;;0;0;
l;55307992;54011;Edward;;Buchanan;;0;0;
l;55315160;54018;Mary;;Throne;;0;0;
l;55441112;54141;Robert;;Aylward;;0;0;
l;55322328;54025;Robert;;McKim;;0;0;
l;55448280;54148;Stephen;;Watt;;0;49681;
l;55574232;54271;;;No;;0;3;
l;55336664;54039;Pete;;Illoway;;0;0;
l;55343832;54046;Del;;McOmie;;0;0;
l;55351000;54053;Seth;;Carson;;0;0;
l;55476952;54176;Kendell;;Kroeker;;0;0;
l;55358168;54060;Mike;;Madden;;0;0;
l;55365336;54067;Kathryn;;Sessions;;0;0;
l;55372504;54074;Mary;;Hales;;0;0;
l;55498456;54197;John;;Freeman;;0;0;
l;55379672;54081;Cale;;Case;;0;0;
l;55505624;54204;Candice;;De Laat;;0;0;
l;55512792;54211;Ken;;Casner;;0;0;
l;55584472;54281;;;No;;0;3;
l;55401176;54102;Mike;;Massie;;0;52917;
l;55581400;54278;;;Yes;;0;2;
l;55534296;54232;Craig;;Cook;;0;0;
l;55541464;54239;Richard;;Brubaker;;0;0;
l;55422680;54123;Tom;;Frisbie;;0;0;
l;55548632;54246;John;;Wiltbank;;0;0;
l;55311064;54014;Bryan;;Pedersen;;0;0;
l;55437016;54137;Bob;;Nicholas;;0;0;
l;55301848;54005;Cynthia;;Lummis;;0;49396;
l;55561944;54259;;;No;;0;3;
l;55325400;54028;Dave;;Bonner;;0;0;
l;55332568;54035;Steve;;Harshman;;0;0;
l;55563992;54261;;;No;;0;3;
l;55339736;54042;Joseph;;Barbuto;;0;0;
l;55465688;54165;Duffy;;Jenniges;;0;49334;
l;55346904;54049;Thomas;;Lockhart;;0;0;
