| ru_number  |ra_number  |rura_tot_pcts|rura_voters|st_postal|
|   7080|   9147|   17|  28292|CT   |
|   7081|   9147|1|   4830|CT   |
|   7082|   9147|1|   2898|CT   |
|   7083|   9147|   14|  23951|CT   |
|   7084|   9147|   10|  30231|CT   |
|   7085|   9147|4|  12384|CT   |
|   7086|   9147|6|   9041|CT   |
|   7087|   9147|1|   1552|CT   |
|   7088|   9147|   10|  15606|CT   |
|   7089|   9147|   17|  28070|CT   |
|   7090|   9147|3|  12017|CT   |
|   7091|   9147|2|   8422|CT   |
|   7092|   9147|2|   4522|CT   |
|   7093|   9147|   35|  56141|CT   |
|   7094|   9147|8|  17565|CT   |
|   7095|   9147|3|  11580|CT   |
|   7096|   9147|7|  16236|CT   |
|   7097|   9147|4|  16232|CT   |
|   7098|   9147|1|992|CT   |
|   7099|   9147|2|   8268|CT   |
|   7100|   9147|1|   1741|CT   |
|   7101|   9147|5|  14764|CT   |
|   7102|   9147|1|   3344|CT   |
|   7103|   9147|   14|  43739|CT   |
|   7104|   9147|   10|  17260|CT   |
|   7105|   9147|1|   5467|CT   |
|   7106|   9147|2|   7115|CT   |
|   7107|   9147|2|   9297|CT   |
|   7108|   9147|1|   7694|CT   |
|   7109|   9147|4|   7711|CT   |
|   7110|   9147|4|   9508|CT   |
|   7111|   9147|2|   6787|CT   |
|   7112|   9147|1|   2550|CT   |
|   7113|   9147|1|   5523|CT   |
|   7114|   9147|1|   3144|CT   |
|   7115|   9147|2|   5713|CT   |
|   7116|   9147|2|   4504|CT   |
|   7117|   9147|2|   6287|CT   |
|   7118|   9147|3|  15766|CT   |
|   7119|   9147|3|  11055|CT   |
|   7120|   9147|1|   1638|CT   |
|   7121|   9147|1|   2544|CT   |
|   7122|   9147|1|   2653|CT   |
|   7123|   9147|1|   1020|CT   |
|   7124|   9147|3|   8829|CT   |
|   7125|   9147|1|   1744|CT   |
|   7126|   9147|6|  22783|CT   |
|   7127|   9147|1|   2445|CT   |
|   7128|   9147|4|  15708|CT   |
|   7129|   9147|1|   5671|CT   |
|   7130|   9147|5|  13276|CT   |
|   7131|   9147|   12|  25330|CT   |
|   7132|   9147|5|  15528|CT   |
|   7133|   9147|1|   1656|CT   |
|   7134|   9147|3|   7102|CT   |
|   7135|   9147|   23|  54970|CT   |
|   7136|   9147|1|   1806|CT   |
|   7137|   9147|5|  11796|CT   |
|   7138|   9147|   13|  28602|CT   |
|   7139|   9147|1|   8056|CT   |
|   7140|   9147|1|   4643|CT   |
|   7141|   9147|4|   4932|CT   |
|   7142|   9147|2|   9315|CT   |
|   7143|   9147|8|  18043|CT   |
|   7144|   9147|   10|  22221|CT   |
|   7145|   9147|1|573|CT   |
|   7146|   9147|6|  15321|CT   |
|   7147|   9147|1|   1471|CT   |
|   7148|   9147|9|  25002|CT   |
|   7149|   9147|1|899|CT   |
|   7150|   9147|1|   2378|CT   |
|   7151|   9147|   23|  46374|CT   |
|   7152|   9147|4|  12104|CT   |
|   7153|   9147|4|  13214|CT   |
|   7154|   9147|2|   4179|CT   |
|   7155|   9147|   20|  36366|CT   |
|   7156|   9147|   12|  26382|CT   |
|   7157|   9147|2|   6255|CT   |
|   7158|   9147|6|  16863|CT   |
|   7159|   9147|   10|  16176|CT   |
|   7160|   9147|1|   3406|CT   |
|   7161|   9147|3|  11153|CT   |
|   7162|   9147|1|   6174|CT   |
|   7163|   9147|5|  11689|CT   |
|   7164|   9147|7|  18572|CT   |
|   7165|   9147|2|   7073|CT   |
|   7166|   9147|3|   9895|CT   |
|   7167|   9147|1|   5954|CT   |
|   7168|   9147|2|   6522|CT   |
|   7169|   9147|1|   4760|CT   |
|  1|  10009|  372| 417929|FL   |
|  10003|  10009|   54|  94917|FL   |
|  10007|  10009|   18|   7367|FL   |
|  10015|  10009|   10|   8789|FL   |
|  10019|  10009|8|   6873|FL   |
|  10020|  10009|   25|  25886|FL   |
|  10023|  10009|9|   8285|FL   |
|  10032|  10009|   14|  24799|FL   |
|  10033|  10009|   12|   5120|FL   |
|  10034|  10009|5|   3896|FL   |
|  10037|  10009|  157| 155541|FL   |
|  10039|  10009|8|   3769|FL   |
|  10046|  10009|6|  12362|FL   |
|  10061|  10009|   16|  21371|FL   |
|  10062|  10009|   14|  11145|FL   |
|  10065|  10009|   12|  16050|FL   |
|  10066|  10009|4|  12768|FL   |
|  1|  10011|  261| 307264|FL   |
|  10001|  10011|   17|  23922|FL   |
|  10010|  10011|9|   9028|FL   |
|  10016|  10011|  106| 124762|FL   |
|  10035|  10011|   10|  12066|FL   |
|  10042|  10011|7|   4464|FL   |
|  10048|  10011|   55|  87663|FL   |
|  10054|  10011|   33|  21925|FL   |
|  10059|  10011|   12|  12227|FL   |
|  10064|  10011|   12|   7104|FL   |
|  1|  10013|  251| 413036|FL   |
|  10002|  10013|9|  12496|FL   |
|  10012|  10013|   25|  34034|FL   |
|  10016|  10013|  149| 281337|FL   |
|  10024|  10013|8|   6760|FL   |
|  10033|  10013|   10|   4254|FL   |
|  10037|  10013|8|   9340|FL   |
|  10040|  10013|   11|  10128|FL   |
|  10045|  10013|   20|  44049|FL   |
|  10063|  10013|   11|   6139|FL   |
|  1|  10015|  305| 546546|FL   |
|  10009|  10015|   41|  86820|FL   |
|  10027|  10015|   57| 105481|FL   |
|  10035|  10015|   37|  75537|FL   |
|  10038|  10015|   16|  17606|FL   |
|  10042|  10015|   10|  10899|FL   |
|  10051|  10015|   84| 141007|FL   |
|  10053|  10015|   15|  34032|FL   |
|  10060|  10015|   45|  57175|FL   |
|  1|  10017|  303| 458879|FL   |
|  10001|  10017|   57| 114270|FL   |
|  10004|  10017|   19|  13777|FL   |
|  10010|  10017|   55|  98113|FL   |
|  10016|  10017|   40|  59331|FL   |
|  10021|  10017|   10|   9339|FL   |
|  10035|  10017|   19|  29402|FL   |
|  10038|  10017|4|   5008|FL   |
|  10042|  10017|   99| 126069|FL   |
|  1|  10019|  281| 483142|FL   |
|  10018|  10019|   35|  56875|FL   |
|  10048|  10019|   10|   6100|FL   |
|  10054|  10019|   22|  17776|FL   |
|  10055|  10019|   46| 122779|FL   |
|  10059|  10019|   57| 104138|FL   |
|  10064|  10019|  111| 166312|FL   |
|  1|  10021|  239| 403413|FL   |
|  10035|  10021|   37|  47249|FL   |
|  10042|  10021|   35|  46596|FL   |
|  10048|  10021|  165| 294626|FL   |
|  10049|  10021|2|   4279|FL   |
|  1|  10023|  251| 437207|FL   |
|  10029|  10023|  100| 178847|FL   |
|  10051|  10023|   70| 111626|FL   |
|  10052|  10023|   81| 135200|FL   |
|  1|  10025|  255| 398793|FL   |
|  10052|  10025|  255| 391275|FL   |
|  1|  10027|  250| 349363|FL   |
|  10029|  10027|  201| 291257|FL   |
|  10041|  10027|   14|  10711|FL   |
|  10052|  10027|   35|  40216|FL   |
|  1|  10029|  229| 410959|FL   |
|  10029|  10029|   79| 146544|FL   |
|  10049|  10029|6|  12279|FL   |
|  10053|  10029|  144| 241228|FL   |
|  1|  10031|  316| 451886|FL   |
|  10008|  10031|8|  14503|FL   |
|  10014|  10031|   15|  13068|FL   |
|  10025|  10031|   12|   9783|FL   |
|  10041|  10031|  124| 170192|FL   |
|  10058|  10031|  157| 236382|FL   |
|  1|  10033|  262| 473188|FL   |
|  10008|  10033|   13|  21209|FL   |
|  10011|  10033|   78| 138670|FL   |
|  10036|  10033|  171| 309667|FL   |
|  1|  10035|  282| 439898|FL   |
|  10005|  10035|  134| 239479|FL   |
|  10031|  10035|   55|  80473|FL   |
|  10049|  10035|   86|  98441|FL   |
|  10053|  10035|7|  14372|FL   |
|  1|  10037|  318| 450453|FL   |
|  10008|  10037|   59|  66806|FL   |
|  10022|  10037|   13|   5384|FL   |
|  10026|  10037|   17|  11171|FL   |
|  10028|  10037|   25|  54187|FL   |
|  10043|  10037|   45|  88661|FL   |
|  10047|  10037|   18|  15598|FL   |
|  10050|  10037|   74|  72116|FL   |
|  10056|  10037|   67| 120552|FL   |
|  1|  10039|  253| 307876|FL   |
|  10006|  10039|   74|  71591|FL   |
|  10013|  10039|  179| 222569|FL   |
|  1|  10041|  266| 317803|FL   |
|  10013|  10041|  233| 261183|FL   |
|  10044|  10041|   33|  44872|FL   |
|  1|  10045| 6881|   10069498|FL   |
|  10001|  10045|   69| 139326|FL   |
|  10002|  10045|9|  12496|FL   |
|  10003|  10045|   54|  94917|FL   |
|  10004|  10045|   19|  13777|FL   |
|  10005|  10045|  179| 322402|FL   |
|  10006|  10045|  791| 888016|FL   |
|  10007|  10045|   18|   7367|FL   |
|  10008|  10045|   80| 100486|FL   |
|  10009|  10045|   41|  86820|FL   |
|  10010|  10045|   64| 108762|FL   |
|  10011|  10045|   94| 161557|FL   |
|  10012|  10045|   25|  34034|FL   |
|  10013|  10045|  796|1036183|FL   |
|  10014|  10045|   15|  13068|FL   |
|  10015|  10045|   10|   8789|FL   |
|  10016|  10045|  256| 469809|FL   |
|  10017|  10045|   90| 177614|FL   |
|  10018|  10045|   35|  56875|FL   |
|  10019|  10045|8|   6873|FL   |
|  10020|  10045|   25|  25886|FL   |
|  10021|  10045|   10|   9339|FL   |
|  10022|  10045|   13|   5384|FL   |
|  10023|  10045|9|   8285|FL   |
|  10024|  10045|8|   6760|FL   |
|  10025|  10045|   12|   9783|FL   |
|  10026|  10045|   23|  13489|FL   |
|  10027|  10045|   57| 105481|FL   |
|  10028|  10045|   25|  54187|FL   |
|  10029|  10045|  380| 595441|FL   |
|  10030|  10045|8|   9877|FL   |
|  10031|  10045|   55|  80473|FL   |
|  10032|  10045|   14|  24799|FL   |
|  10033|  10045|   15|   8832|FL   |
|  10034|  10045|5|   3896|FL   |
|  10035|  10045|  103| 170434|FL   |
|  10036|  10045|  171| 309667|FL   |
|  10037|  10045|  165| 159010|FL   |
|  10038|  10045|   20|  21721|FL   |
|  10039|  10045|8|   3769|FL   |
|  10040|  10045|   11|  10128|FL   |
|  10041|  10045|  127| 177832|FL   |
|  10042|  10045|  151| 187945|FL   |
|  10043|  10045|   46|  90038|FL   |
|  10044|  10045|   33|  45910|FL   |
|  10045|  10045|   20|  44049|FL   |
|  10046|  10045|   52| 111768|FL   |
|  10047|  10045|   18|  15598|FL   |
|  10048|  10045|  275| 545998|FL   |
|  10049|  10045|   94| 123824|FL   |
|  10050|  10045|  753| 708600|FL   |
|  10051|  10045|  154| 255690|FL   |
|  10052|  10045|  371| 532774|FL   |
|  10053|  10045|  166| 284006|FL   |
|  10054|  10045|   55|  38478|FL   |
|  10055|  10045|   46| 122779|FL   |
|  10056|  10045|   80| 143489|FL   |
|  10057|  10045|   41|  94469|FL   |
|  10058|  10045|  157| 236382|FL   |
|  10059|  10045|  126| 236779|FL   |
|  10060|  10045|   45|  57175|FL   |
|  10061|  10045|   16|  21371|FL   |
|  10062|  10045|   14|  11145|FL   |
|  10063|  10045|   11|   6139|FL   |
|  10064|  10045|  179| 280397|FL   |
|  10065|  10045|   12|  16050|FL   |
|  10066|  10045|   33|  31914|FL   |
|  10067|  10045|   16|  12466|FL   |
|  1|  10396|  422| 417107|FL   |
|  10006|  10396|  153| 157612|FL   |
|  10050|  10396|  269| 241224|FL   |
|  1|  10398|  341| 313245|FL   |
|  10006|  10398|  166| 160510|FL   |
|  10026|  10398|7|   2970|FL   |
|  10043|  10398|3|   1281|FL   |
|  10050|  10398|  152| 118392|FL   |
|  10056|  10398|   13|  15891|FL   |
|  1|  10401|  310| 365391|FL   |
|  10006|  10401|  270| 295569|FL   |
|  10013|  10401|   40|  51855|FL   |
|  1|  11003| 2902|4706212|GA   |
|  11001|  11003|   16|   8115|GA   |
|  11002|  11003|4|   3279|GA   |
|  11003|  11003|5|   4448|GA   |
|  11004|  11003|6|   1906|GA   |
|  11005|  11003|   14|  18336|GA   |
|  11006|  11003|   13|   7296|GA   |
|  11007|  11003|   16|  29228|GA   |
|  11008|  11003|   17|  42536|GA   |
|  11009|  11003|5|   7060|GA   |
|  11010|  11003|7|   7732|GA   |
|  11011|  11003|   42|  73601|GA   |
|  11012|  11003|1|   5575|GA   |
|  11013|  11003|9|   7275|GA   |
|  11014|  11003|9|   7435|GA   |
|  11015|  11003|   10|  15147|GA   |
|  11016|  11003|   16|  28445|GA   |
|  11017|  11003|   15|  11060|GA   |
|  11018|  11003|5|  10452|GA   |
|  11019|  11003|5|   2520|GA   |
|  11020|  11003|   14|  20826|GA   |
|  11021|  11003|2|   4112|GA   |
|  11022|  11003|   30|  49937|GA   |
|  11023|  11003|   12|  29116|GA   |
|  11024|  11003|9|   4311|GA   |
|  11025|  11003|   89| 123368|GA   |
|  11026|  11003|1|   2230|GA   |
|  11027|  11003|   13|   9879|GA   |
|  11028|  11003|   44| 106766|GA   |
|  11029|  11003|   24|  50867|GA   |
|  11030|  11003|5|   1584|GA   |
|  11031|  11003|   58| 113300|GA   |
|  11032|  11003|5|   3127|GA   |
|  11033|  11003|  158| 349804|GA   |
|  11034|  11003|6|  16488|GA   |
|  11035|  11003|   19|  16114|GA   |
|  11036|  11003|   45|  64727|GA   |
|  11037|  11003|8|   6906|GA   |
|  11038|  11003|   28|  62062|GA   |
|  11039|  11003|6|   5916|GA   |
|  11040|  11003|6|   8903|GA   |
|  11041|  11003|7|   7561|GA   |
|  11042|  11003|3|  11262|GA   |
|  11043|  11003|   14|  12132|GA   |
|  11044|  11003|  192| 354277|GA   |
|  11045|  11003|   16|   9110|GA   |
|  11046|  11003|7|   4906|GA   |
|  11047|  11003|   28|  44268|GA   |
|  11048|  11003|   25|  61662|GA   |
|  11049|  11003|   11|   6028|GA   |
|  11050|  11003|1|   1400|GA   |
|  11051|  11003|   21|  24215|GA   |
|  11052|  11003|   11|   9636|GA   |
|  11053|  11003|   12|   9386|GA   |
|  11054|  11003|   10|   4394|GA   |
|  11055|  11003|   12|  12369|GA   |
|  11056|  11003|   36|  64619|GA   |
|  11057|  11003|   25|  39668|GA   |
|  11058|  11003|   27|  85063|GA   |
|  11059|  11003|   13|   9357|GA   |
|  11060|  11003|  340| 461282|GA   |
|  11061|  11003|   13|  12809|GA   |
|  11062|  11003|4|   1556|GA   |
|  11063|  11003|   19|  38313|GA   |
|  11064|  11003|   13|  20930|GA   |
|  11065|  11003|   13|  11051|GA   |
|  11066|  11003|8|   8947|GA   |
|  11067|  11003|  156| 330732|GA   |
|  11068|  11003|   14|  17011|GA   |
|  11069|  11003|   39|  69510|GA   |
|  11070|  11003|7|   4995|GA   |
|  11071|  11003|   12|  12744|GA   |
|  11072|  11003|   12|  16986|GA   |
|  11073|  11003|7|  11289|GA   |
|  11074|  11003|9|   5147|GA   |
|  11075|  11003|   38| 100666|GA   |
|  11076|  11003|   24|  64811|GA   |
|  11077|  11003|   10|   4287|GA   |
|  11078|  11003|   16|  26382|GA   |
|  11079|  11003|7|   6784|GA   |
|  11080|  11003|9|   6327|GA   |
|  11081|  11003|8|   8319|GA   |
|  11082|  11003|5|   4058|GA   |
|  11083|  11003|7|   4117|GA   |
|  11084|  11003|   11|  13800|GA   |
|  11085|  11003|6|   8837|GA   |
|  11086|  11003|3|   3415|GA   |
|  11087|  11003|   17|  22322|GA   |
|  11088|  11003|   10|  14912|GA   |
|  11089|  11003|   13|  19808|GA   |
|  11090|  11003|7|   4857|GA   |
|  11091|  11003|5|   4519|GA   |
|  11092|  11003|   22|  43921|GA   |
|  11093|  11003|   14|  12833|GA   |
|  11094|  11003|5|   5728|GA   |
|  11095|  11003|   12|  12790|GA   |
|  11096|  11003|7|   3627|GA   |
|  11097|  11003|   10|  10949|GA   |
|  11098|  11003|7|   7162|GA   |
|  11099|  11003|   14|  11113|GA   |
|  11100|  11003|1|   3148|GA   |
|  11101|  11003|   11|   9660|GA   |
|  11102|  11003|   14|  13693|GA   |
|  11103|  11003|7|   3983|GA   |
|  11104|  11003|   11|  10062|GA   |
|  11105|  11003|7|  13756|GA   |
|  11106|  11003|   48|  86592|GA   |
|  11107|  11003|   22|  48025|GA   |
|  11108|  11003|   13|  18834|GA   |
|  11109|  11003|   10|   7143|GA   |
|  11110|  11003|   18|  64361|GA   |
|  11111|  11003|7|  12835|GA   |
|  11112|  11003|   12|  14564|GA   |
|  11113|  11003|8|   7736|GA   |
|  11114|  11003|8|   9182|GA   |
|  11115|  11003|   11|  16500|GA   |
|  11116|  11003|3|   4427|GA   |
|  11117|  11003|9|  10222|GA   |
|  11118|  11003|2|   1236|GA   |
|  11119|  11003|9|   8418|GA   |
|  11120|  11003|9|   3632|GA   |
|  11121|  11003|   73|  91161|GA   |
|  11122|  11003|   18|  42955|GA   |
|  11123|  11003|1|   2049|GA   |
|  11124|  11003|   12|   7323|GA   |
|  11125|  11003|5|   4595|GA   |
|  11126|  11003|   21|  29521|GA   |
|  11127|  11003|8|  11963|GA   |
|  11128|  11003|5|   2453|GA   |
|  11129|  11003|   11|  13703|GA   |
|  11130|  11003|8|   4027|GA   |
|  11131|  11003|2|   1158|GA   |
|  11132|  11003|9|   7842|GA   |
|  11133|  11003|6|   4012|GA   |
|  11134|  11003|6|   5073|GA   |
|  11135|  11003|6|   5034|GA   |
|  11136|  11003|   20|  21400|GA   |
|  11137|  11003|   12|  16247|GA   |
|  11138|  11003|   14|  11141|GA   |
|  11139|  11003|4|   6542|GA   |
|  11140|  11003|6|   3367|GA   |
|  11141|  11003|   16|  29932|GA   |
|  11142|  11003|3|   4084|GA   |
|  11143|  11003|5|   5151|GA   |
|  11144|  11003|   11|  12006|GA   |
|  11145|  11003|   10|  12669|GA   |
|  11146|  11003|   11|  28201|GA   |
|  11147|  11003|   19|  41397|GA   |
|  11148|  11003|   12|  13905|GA   |
|  11149|  11003|6|   2952|GA   |
|  11150|  11003|8|   9926|GA   |
|  11151|  11003|   15|  12138|GA   |
|  11152|  11003|4|   1221|GA   |
|  11153|  11003|2|   2585|GA   |
|  11154|  11003|   11|  12251|GA   |
|  11155|  11003|   23|  32628|GA   |
|  11156|  11003|6|   3635|GA   |
|  11157|  11003|7|   5506|GA   |
|  11158|  11003|9|   5137|GA   |
|  11159|  11003|   16|   9703|GA   |
|  1|  11007|  240| 323123|GA   |
|  11001|  11007|   16|   8115|GA   |
|  11002|  11007|4|   3279|GA   |
|  11003|  11007|5|   4448|GA   |
|  11010|  11007|7|   7732|GA   |
|  11013|  11007|9|   7275|GA   |
|  11015|  11007|   10|  15147|GA   |
|  11020|  11007|   14|  20826|GA   |
|  11024|  11007|9|   4311|GA   |
|  11025|  11007|   27|  43216|GA   |
|  11032|  11007|5|   3127|GA   |
|  11034|  11007|6|  16488|GA   |
|  11037|  11007|8|   6906|GA   |
|  11050|  11007|1|   1400|GA   |
|  11063|  11007|   19|  38313|GA   |
|  11080|  11007|9|   6327|GA   |
|  11086|  11007|3|   3415|GA   |
|  11089|  11007|   13|  19808|GA   |
|  11091|  11007|5|   4519|GA   |
|  11092|  11007|   20|  39581|GA   |
|  11098|  11007|7|   7162|GA   |
|  11113|  11007|8|   7736|GA   |
|  11134|  11007|6|   5073|GA   |
|  11148|  11007|   12|  13905|GA   |
|  11151|  11007|   15|  12138|GA   |
|  11153|  11007|2|   2585|GA   |
|  1|  11009|  274| 298871|GA   |
|  11004|  11009|6|   1906|GA   |
|  11014|  11009|9|   7435|GA   |
|  11019|  11009|5|   2520|GA   |
|  11026|  11009|1|   2230|GA   |
|  11030|  11009|5|   1584|GA   |
|  11039|  11009|6|   5916|GA   |
|  11040|  11009|6|   8903|GA   |
|  11043|  11009|   14|  12132|GA   |
|  11046|  11009|7|   4906|GA   |
|  11047|  11009|   28|  44268|GA   |
|  11049|  11009|   11|   6028|GA   |
|  11065|  11009|   13|  11051|GA   |
|  11088|  11009|   10|  14912|GA   |
|  11092|  11009|5|   4340|GA   |
|  11094|  11009|5|   5728|GA   |
|  11096|  11009|7|   3627|GA   |
|  11100|  11009|1|   3148|GA   |
|  11101|  11009|   11|   9660|GA   |
|  11106|  11009|   29|  47070|GA   |
|  11111|  11009|7|  12835|GA   |
|  11118|  11009|2|   1236|GA   |
|  11120|  11009|9|   3632|GA   |
|  11123|  11009|1|   2049|GA   |
|  11125|  11009|5|   4595|GA   |
|  11128|  11009|5|   2453|GA   |
|  11129|  11009|   11|  13703|GA   |
|  11130|  11009|8|   4027|GA   |
|  11133|  11009|6|   4012|GA   |
|  11135|  11009|6|   5034|GA   |
|  11136|  11009|   20|  21400|GA   |
|  11152|  11009|4|   1221|GA   |
|  11159|  11009|   11|   7177|GA   |
|  1|  11011|  236| 431918|GA   |
|  11022|  11011|   20|  25455|GA   |
|  11038|  11011|   28|  62062|GA   |
|  11048|  11011|5|  14547|GA   |
|  11056|  11011|   36|  64619|GA   |
|  11072|  11011|   12|  16986|GA   |
|  11074|  11011|9|   5147|GA   |
|  11075|  11011|   29|  73953|GA   |
|  11085|  11011|6|   8837|GA   |
|  11099|  11011|   14|  11113|GA   |
|  11106|  11011|   20|  39530|GA   |
|  11114|  11011|8|   9182|GA   |
|  11122|  11011|2|   6342|GA   |
|  11126|  11011|   21|  29521|GA   |
|  11141|  11011|   16|  29932|GA   |
|  11145|  11011|   10|  12669|GA   |
|  1|  11013|  166| 314630|GA   |
|  11044|  11013|  132| 244687|GA   |
|  11067|  11013|   18|  24472|GA   |
|  11122|  11013|   16|  36612|GA   |
|  1|  11015|  246| 348032|GA   |
|  11031|  11015|5|   5434|GA   |
|  11044|  11015|   36|  66295|GA   |
|  11060|  11015|  205| 259511|GA   |
|  1|  11019|  189| 428022|GA   |
|  11007|  11019|   16|  29228|GA   |
|  11058|  11019|5|  12676|GA   |
|  11067|  11019|  142| 306259|GA   |
|  11107|  11019|7|  13452|GA   |
|  11147|  11019|   19|  41397|GA   |
|  1|  11021|  235| 342967|GA   |
|  11005|  11021|5|   2631|GA   |
|  11009|  11021|5|   7060|GA   |
|  11011|  11021|   42|  73601|GA   |
|  11012|  11021|1|   5575|GA   |
|  11018|  11021|5|  10452|GA   |
|  11035|  11021|   19|  16114|GA   |
|  11045|  11021|   16|   9110|GA   |
|  11076|  11021|   24|  64811|GA   |
|  11077|  11021|   10|   4287|GA   |
|  11079|  11021|7|   6784|GA   |
|  11084|  11021|   11|  13800|GA   |
|  11087|  11021|   17|  22322|GA   |
|  11102|  11021|   14|  13693|GA   |
|  11107|  11021|   16|  34573|GA   |
|  11116|  11021|3|   4427|GA   |
|  11137|  11021|   12|  16247|GA   |
|  11142|  11021|3|   4084|GA   |
|  11143|  11021|5|   5151|GA   |
|  11156|  11021|6|   3635|GA   |
|  11158|  11021|9|   5137|GA   |
|  11159|  11021|5|   2526|GA   |
|  1|  11025|  283| 368159|GA   |
|  11006|  11025|   13|   7296|GA   |
|  11029|  11025|   24|  50867|GA   |
|  11036|  11025|   45|  64727|GA   |
|  11052|  11025|   11|   9636|GA   |
|  11059|  11025|   13|   9357|GA   |
|  11066|  11025|8|   8947|GA   |
|  11068|  11025|   14|  17011|GA   |
|  11073|  11025|7|  11289|GA   |
|  11078|  11025|   16|  26382|GA   |
|  11090|  11025|7|   4857|GA   |
|  11095|  11025|   12|  12790|GA   |
|  11097|  11025|   10|  10949|GA   |
|  11104|  11025|   11|  10062|GA   |
|  11108|  11025|   13|  18834|GA   |
|  11109|  11025|   10|   7143|GA   |
|  11117|  11025|9|  10222|GA   |
|  11119|  11025|9|   8418|GA   |
|  11121|  11025|   32|  36922|GA   |
|  11127|  11025|8|  11963|GA   |
|  11139|  11025|4|   6542|GA   |
|  11157|  11025|7|   5506|GA   |
|  1|  11126|  233| 425721|FL   |
|  10017|  11126|   90| 177614|FL   |
|  10030|  11126|8|   9877|FL   |
|  10046|  11126|   48| 100031|FL   |
|  10057|  11126|   41|  94469|FL   |
|  10066|  11126|   30|  19050|FL   |
|  10067|  11126|   16|  12466|FL   |
|  1|  11128|  241| 439085|FL   |
|  10005|  11128|   45|  77217|FL   |
|  10048|  11128|   67| 128665|FL   |
|  10059|  11128|   57| 113060|FL   |
|  10064|  11128|   72| 113611|FL   |
|  1|  11129|  210| 339052|FL   |
|  10011|  11129|   22|  42917|FL   |
|  10013|  11129|  187| 283305|FL   |
|  10044|  11129|1| 30|FL   |
|  1|  11160| 6881|   10069498|FL   |
|  10001|  11160|   69| 139326|FL   |
|  10002|  11160|9|  12496|FL   |
|  10003|  11160|   54|  94917|FL   |
|  10004|  11160|   19|  13777|FL   |
|  10005|  11160|  179| 322402|FL   |
|  10006|  11160|  791| 888016|FL   |
|  10007|  11160|   18|   7367|FL   |
|  10008|  11160|   80| 100486|FL   |
|  10009|  11160|   41|  86820|FL   |
|  10010|  11160|   64| 108762|FL   |
|  10011|  11160|   94| 161557|FL   |
|  10012|  11160|   25|  34034|FL   |
|  10013|  11160|  796|1036183|FL   |
|  10014|  11160|   15|  13068|FL   |
|  10015|  11160|   10|   8789|FL   |
|  10016|  11160|  256| 469809|FL   |
|  10017|  11160|   90| 177614|FL   |
|  10018|  11160|   35|  56875|FL   |
|  10019|  11160|8|   6873|FL   |
|  10020|  11160|   25|  25886|FL   |
|  10021|  11160|   10|   9339|FL   |
|  10022|  11160|   13|   5384|FL   |
|  10023|  11160|9|   8285|FL   |
|  10024|  11160|8|   6760|FL   |
|  10025|  11160|   12|   9783|FL   |
|  10026|  11160|   23|  13489|FL   |
|  10027|  11160|   57| 105481|FL   |
|  10028|  11160|   25|  54187|FL   |
|  10029|  11160|  380| 595441|FL   |
|  10030|  11160|8|   9877|FL   |
|  10031|  11160|   55|  80473|FL   |
|  10032|  11160|   14|  24799|FL   |
|  10033|  11160|   15|   8832|FL   |
|  10034|  11160|5|   3896|FL   |
|  10035|  11160|  103| 170434|FL   |
|  10036|  11160|  171| 309667|FL   |
|  10037|  11160|  165| 159010|FL   |
|  10038|  11160|   20|  21721|FL   |
|  10039|  11160|8|   3769|FL   |
|  10040|  11160|   11|  10128|FL   |
|  10041|  11160|  127| 177832|FL   |
|  10042|  11160|  151| 187945|FL   |
|  10043|  11160|   46|  90038|FL   |
|  10044|  11160|   33|  45910|FL   |
|  10045|  11160|   20|  44049|FL   |
|  10046|  11160|   52| 111768|FL   |
|  10047|  11160|   18|  15598|FL   |
|  10048|  11160|  275| 545998|FL   |
|  10049|  11160|   94| 123824|FL   |
|  10050|  11160|  753| 708600|FL   |
|  10051|  11160|  154| 255690|FL   |
|  10052|  11160|  371| 532774|FL   |
|  10053|  11160|  166| 284006|FL   |
|  10054|  11160|   55|  38478|FL   |
|  10055|  11160|   46| 122779|FL   |
|  10056|  11160|   80| 143489|FL   |
|  10057|  11160|   41|  94469|FL   |
|  10058|  11160|  157| 236382|FL   |
|  10059|  11160|  126| 236779|FL   |
|  10060|  11160|   45|  57175|FL   |
|  10061|  11160|   16|  21371|FL   |
|  10062|  11160|   14|  11145|FL   |
|  10063|  11160|   11|   6139|FL   |
|  10064|  11160|  179| 280397|FL   |
|  10065|  11160|   12|  16050|FL   |
|  10066|  11160|   33|  31914|FL   |
|  10067|  11160|   16|  12466|FL   |
|  1|  11399|  352| 417475|FL   |
|  10006|  11399|   94| 114557|FL   |
|  10050|  11399|  258| 285121|FL   |
|  1|  11417| 6881|   10069498|FL   |
|  10001|  11417|   69| 139326|FL   |
|  10002|  11417|9|  12496|FL   |
|  10003|  11417|   54|  94917|FL   |
|  10004|  11417|   19|  13777|FL   |
|  10005|  11417|  179| 322402|FL   |
|  10006|  11417|  791| 888016|FL   |
|  10007|  11417|   18|   7367|FL   |
|  10008|  11417|   80| 100486|FL   |
|  10009|  11417|   41|  86820|FL   |
|  10010|  11417|   64| 108762|FL   |
|  10011|  11417|   94| 161557|FL   |
|  10012|  11417|   25|  34034|FL   |
|  10013|  11417|  796|1036183|FL   |
|  10014|  11417|   15|  13068|FL   |
|  10015|  11417|   10|   8789|FL   |
|  10016|  11417|  256| 469809|FL   |
