l;31324580;30590;Bob;;Swanson;;0;0;
l;31331748;30597;Annette;;Dubas;;0;0;
l;31338916;30604;Wayne;;Garrison;;0;0;
l;31353252;30618;George;;Schlothauer;;0;0;
l;31360420;30625;Matt;;Connealy;;0;29849;
l;31367588;30632;Kandy;;Imes;;0;29910;
l;31381924;30646;Steve;;Smith;;0;0;
l;31263140;30530;David;;Hahn;;0;51567;
l;31389092;30653;;;Yes;;0;2;
l;31270308;30537;Scott;;Kleeb;;0;51570;
l;31396260;30660;;;No;;0;3;
l;31277476;30544;John;;Gale;;0;29878;
l;31403428;30667;;;Yes;;0;2;
l;31284644;30551;John;;Gathings;;0;0;
l;31410596;30674;;;No;;0;3;
l;31417764;30681;;;Yes;;0;2;
l;31298980;30565;Mike;;Friend;;0;29877;
l;31424932;30688;;;No;;0;3;
l;31432100;30695;;;Yes;;0;2;
l;31313316;30579;Carol;;Casey;;0;0;
l;31439268;30702;;;No;;0;3;
l;31320484;30586;Steve;;Guittar;;0;0;
l;31446436;30709;;;Yes;;0;2;
l;31327652;30593;Norman;;Wallman;;0;0;
l;31334820;30600;Dick;;Pierce;;0;0;
l;31341988;30607;Tom;;Noecker;;0;0;
l;31363492;30628;Patricia;;Timm;;0;0;
